aX,aY,aZ,gX,gY,gZ
-0.810,-0.931,-4.000,-0.916,-60.486,201.782
-1.299,-0.816,-3.746,6.104,-110.535,211.792
-1.893,-0.512,-2.903,41.199,-153.687,200.623
-2.619,-0.096,-1.741,93.750,-210.937,169.250
-3.359,0.653,-0.009,174.744,-303.162,97.961
-3.655,2.127,2.345,306.152,-431.763,-15.747
-3.069,3.968,4.000,378.357,-549.927,-120.544
-2.549,4.000,4.000,206.238,-565.063,-75.867
-0.295,4.000,4.000,-67.200,-427.734,179.077
2.187,3.888,4.000,-186.768,-207.581,441.406
2.557,4.000,4.000,-219.360,-140.076,460.144
3.551,3.651,4.000,-9.460,-92.407,214.111
3.179,2.006,4.000,150.330,-38.940,-114.075
1.294,0.312,3.447,195.984,35.034,-331.787
-0.226,-0.554,1.606,212.585,117.615,-369.446
-1.166,-0.294,-0.032,219.055,143.188,-289.307
-1.830,-0.224,-1.444,142.822,163.635,-146.484
-1.815,-0.301,-1.698,21.362,154.419,-12.634
-1.304,-0.208,-1.127,-37.170,98.267,76.660
-0.605,-0.164,-0.396,-37.231,57.312,110.657
-0.121,0.007,0.116,0.732,29.785,81.421
0.001,0.096,0.125,66.223,13.855,12.939
-0.162,0.168,-0.035,93.079,13.245,-40.344
-0.213,0.153,-0.090,92.163,10.559,-45.166
-0.329,0.263,-0.292,82.031,15.076,-17.517
-0.350,0.623,-0.488,69.824,10.742,15.320
-0.246,0.870,-0.448,37.659,-6.104,49.866
0.009,0.901,-0.131,-9.033,-15.747,83.801
0.310,0.837,0.225,-34.485,-18.250,105.591
0.501,0.803,0.349,-20.264,-13.245,95.215
0.471,0.887,0.254,14.221,-10.559,61.157
0.355,1.029,0.095,40.527,-8.606,31.128
0.245,1.131,-0.055,45.471,-6.348,22.095
0.208,1.207,-0.141,37.109,-7.385,26.733
0.204,1.258,-0.190,25.635,-8.606,30.640
0.204,1.249,-0.180,14.526,-14.099,26.245
0.202,1.200,-0.136,2.991,-23.865,20.935
0.253,1.124,0.032,-10.010,-29.785,20.142
0.347,1.007,0.196,-14.038,-31.311,18.799
0.391,0.973,0.291,-5.493,-26.489,13.306
0.387,0.976,0.302,9.033,-18.921,6.042
0.356,1.002,0.172,22.705,-11.475,-0.549
0.326,1.084,0.090,32.715,-7.019,-4.211
0.313,1.104,-0.012,29.480,-4.822,-7.507
0.307,1.093,-0.024,18.372,-4.883,-10.132
0.328,1.052,-0.018,7.019,-6.165,-9.949
0.337,1.039,-0.004,-4.517,-5.981,-7.324
0.341,1.010,0.051,-16.785,-5.249,-5.066
0.347,0.957,0.121,-24.841,-5.737,-4.150
0.339,0.910,0.140,-23.315,-4.089,-4.639
0.342,0.895,0.149,-14.038,-3.662,-6.042
0.339,0.903,0.164,-4.150,-4.395,-6.287
0.313,0.918,0.126,3.540,-4.395,-5.310
0.287,0.971,0.045,8.667,-3.052,-3.723
0.263,1.031,0.031,9.277,-4.028,-2.441
0.259,1.064,0.042,6.104,-6.104,-1.953
0.281,1.069,0.036,2.808,-7.019,-1.404
0.329,1.055,0.018,-0.916,-6.897,-1.831
0.343,1.064,0.044,-5.981,-7.141,-3.052
0.347,1.050,0.081,-11.475,-6.592,-3.845
0.350,1.018,0.108,-14.404,-5.676,-5.188
0.346,0.977,0.142,-12.817,-6.287,-8.240
0.365,0.963,0.155,-7.385,-6.409,-11.292
0.367,0.951,0.151,-2.441,-5.188,-13.123
0.372,0.917,0.143,0.549,-3.174,-14.465
0.385,0.895,0.145,1.343,-2.258,-13.367
0.389,0.875,0.141,0.977,-2.197,-11.108
0.385,0.866,0.129,0.671,-1.282,-9.033
0.373,0.874,0.121,0.549,-0.793,-7.446
0.365,0.889,0.097,0.305,-0.854,-6.958
0.360,0.901,0.071,-2.686,-0.854,-6.409
0.371,0.907,0.075,-7.385,-1.770,-3.967
0.385,0.927,0.110,-12.573,-2.136,-0.610
0.401,0.946,0.142,-15.564,-1.648,1.099
0.407,0.939,0.147,-15.015,-0.061,-1.526
0.414,0.943,0.138,-11.536,1.953,-5.676
0.401,0.947,0.148,-9.460,3.784,-9.766
0.384,0.943,0.137,-7.874,5.981,-12.146
0.373,0.914,0.134,-7.019,7.202,-14.282
0.365,0.892,0.129,-5.676,7.446,-15.808
0.355,0.879,0.120,-4.028,8.301,-15.930
0.353,0.878,0.114,-3.174,9.949,-15.320
0.346,0.888,0.118,-3.906,10.803,-14.587
0.360,0.897,0.125,-5.371,10.193,-13.611
0.382,0.900,0.121,-7.324,9.766,-13.550
0.380,0.907,0.135,-9.644,10.437,-14.099
0.371,0.914,0.141,-10.681,11.841,-15.076
0.366,0.917,0.147,-10.620,14.343,-16.907
0.363,0.918,0.131,-10.010,17.029,-18.982
0.360,0.917,0.112,-9.949,18.005,-21.240
0.349,0.925,0.106,-10.559,18.738,-23.804
0.334,0.929,0.111,-11.108,19.409,-25.757
0.325,0.926,0.114,-11.475,20.752,-26.855
0.310,0.917,0.101,-12.573,21.790,-26.733
0.286,0.904,0.062,-13.794,22.888,-24.780
0.283,0.909,0.027,-16.296,23.621,-21.240
0.291,0.913,0.018,-20.386,22.644,-17.517
0.306,0.888,0.022,-23.499,20.691,-16.357
0.320,0.890,0.028,-24.414,20.325,-16.724
0.317,0.894,0.028,-24.048,20.264,-18.860
0.321,0.890,0.036,-22.583,19.165,-22.400
0.347,0.873,0.031,-20.142,19.714,-26.489
0.367,0.851,0.020,-16.663,21.851,-30.396
0.366,0.836,0.024,-14.893,24.170,-32.471
0.381,0.826,0.015,-13.794,26.001,-31.982
0.388,0.827,0.013,-13.611,26.733,-30.334
0.398,0.834,0.018,-13.733,28.137,-28.809
0.409,0.838,0.021,-14.221,29.724,-28.442
0.420,0.833,0.021,-14.465,30.640,-28.992
0.436,0.837,0.020,-14.465,30.396,-30.273
0.451,0.858,0.022,-15.625,29.846,-30.762
1.066,0.653,-1.399,114.868,-30.151,54.932
1.247,0.749,-1.498,125.183,-33.752,52.246
1.527,0.821,-1.720,140.015,-30.273,54.504
1.880,0.818,-2.104,169.983,-14.771,66.345
2.019,0.814,-2.534,208.130,11.414,86.670
1.920,0.825,-2.864,225.769,34.302,104.858
1.746,0.825,-3.047,214.172,50.903,116.760
1.481,0.829,-3.162,188.354,70.618,114.868
1.283,0.704,-3.360,167.542,95.947,100.525
1.131,0.348,-3.833,164.734,122.375,82.458
0.907,-0.160,-4.000,159.668,150.330,60.974
0.523,-0.284,-4.000,117.126,180.054,31.677
-0.156,-0.485,-3.772,66.162,212.341,-0.305
-1.193,-0.531,-3.079,31.616,251.343,-42.786
-3.140,-0.593,-2.513,62.378,282.837,-120.789
-4.000,-1.109,-2.136,133.728,212.036,-199.768
-4.000,-1.223,-0.194,220.276,-134.277,-239.624
-4.000,-0.011,2.637,326.782,-649.109,-215.698
-4.000,2.337,4.000,368.774,-911.865,-100.647
-3.142,3.135,4.000,157.349,-805.481,175.903
-0.782,2.976,4.000,-123.840,-483.643,529.480
2.924,2.360,4.000,-179.443,-299.072,740.173
4.000,3.532,4.000,-20.508,-293.945,690.002
4.000,4.000,4.000,115.662,-242.126,428.589
4.000,3.495,2.917,175.415,-125.244,70.068
3.960,1.827,1.551,98.450,-35.522,-226.746
1.735,0.734,1.613,-31.738,48.889,-351.990
-0.476,-0.123,1.204,-89.172,122.742,-329.651
-1.852,-0.644,0.170,-96.558,174.500,-221.436
-2.226,-0.645,-0.440,-95.337,182.556,-103.394
-1.988,-0.351,-0.545,-65.063,142.090,-12.695
-1.478,-0.058,-0.499,-20.142,92.285,32.959
-1.049,0.177,-0.329,21.606,48.218,25.757
-0.665,0.453,-0.113,59.692,14.099,-8.606
-0.501,0.682,-0.101,79.590,-1.587,-34.973
-0.474,0.798,-0.261,73.730,-5.249,-48.218
-0.451,0.817,-0.330,46.753,-15.808,-47.424
-0.373,0.773,-0.248,6.226,-27.588,-25.635
-0.188,0.704,-0.114,-28.320,-34.912,4.456
0.033,0.622,0.049,-46.814,-43.274,26.978
0.265,0.546,0.285,-48.645,-49.683,32.776
0.467,0.499,0.469,-31.555,-47.913,25.879
0.621,0.495,0.439,-4.028,-37.292,14.709
0.668,0.518,0.412,13.428,-27.283,6.531
0.608,0.584,0.359,21.851,-16.357,3.967
0.574,0.723,0.238,28.870,-3.479,2.563
0.516,0.887,0.118,31.921,1.465,-1.221
0.481,1.010,0.020,27.832,2.136,-5.554
0.461,1.042,-0.047,15.259,0.916,-9.583
0.423,1.054,-0.067,-0.732,-0.977,-12.512
0.417,1.048,-0.040,-15.137,-3.906,-13.123
0.460,0.993,0.007,-27.283,-6.409,-11.108
0.489,0.887,0.074,-33.508,-5.859,-10.071
0.458,0.785,0.161,-25.391,-7.141,-15.381
0.475,0.691,0.163,-8.423,-7.263,-27.405
0.431,0.664,0.115,11.475,-6.836,-33.630
0.390,0.698,0.109,25.269,-6.287,-33.386
0.372,0.749,0.089,30.151,-6.531,-25.146
0.386,0.814,0.086,27.283,-6.531,-11.292
0.416,0.892,0.079,20.203,-6.897,3.235
0.464,0.945,0.078,12.024,-5.676,12.939
0.497,0.990,0.098,3.235,-4.028,14.587
0.488,1.017,0.091,-2.075,-3.601,9.888
0.489,1.032,0.101,-3.967,-2.747,0.732
0.492,1.017,0.115,-3.967,-4.211,-8.545
0.451,0.974,0.113,-1.770,-7.385,-16.846
0.439,0.936,0.131,2.686,-8.972,-23.987
0.451,0.924,0.136,8.728,-11.230,-27.161
0.469,0.914,0.135,11.963,-13.062,-25.574
0.497,0.890,0.145,10.071,-12.024,-19.165
0.524,0.859,0.174,5.432,-10.132,-9.949
0.562,0.861,0.171,3.235,-7.812,-3.296
0.575,0.880,0.155,3.052,-4.517,-0.610
0.541,0.901,0.140,2.258,-1.709,-1.831
0.501,0.923,0.130,1.343,0.671,-5.310
0.467,0.933,0.140,0.000,0.610,-10.437
0.444,0.929,0.163,-1.587,-1.282,-15.930
0.452,0.891,0.160,-1.709,-1.404,-20.325
0.464,0.841,0.161,-2.930,-0.549,-22.583
0.459,0.809,0.183,-4.700,-0.244,-21.912
0.467,0.786,0.189,-4.395,-0.061,-18.921
0.470,0.777,0.174,-3.296,1.099,-14.465
0.455,0.775,0.163,-2.563,3.296,-8.972
0.421,0.789,0.132,-1.831,6.592,-4.761
0.402,0.808,0.105,-1.099,7.568,-1.892
0.405,0.828,0.101,-0.732,6.775,-0.366
0.418,0.851,0.120,-0.854,6.042,-0.671
0.454,0.862,0.132,-1.099,5.981,-2.930
0.484,0.863,0.142,-2.747,4.700,-5.737
0.499,0.862,0.160,-4.883,3.723,-9.338
0.500,0.855,0.178,-6.287,4.395,-12.634
0.490,0.826,0.192,-5.676,5.127,-15.747
0.480,0.803,0.196,-2.502,5.066,-18.005
0.462,0.801,0.201,1.465,5.676,-18.188
0.466,0.813,0.183,5.249,7.629,-16.052
0.477,0.829,0.155,7.629,9.460,-13.062
0.485,0.865,0.147,7.263,10.803,-8.179
0.488,0.900,0.145,5.981,12.268,-4.395
0.502,0.927,0.145,3.723,14.282,-1.587
0.517,0.935,0.149,0.122,15.747,0.061
0.532,0.926,0.167,-3.479,16.968,-0.061
0.542,0.907,0.180,-6.348,17.883,-1.587
0.547,0.885,0.190,-8.057,18.799,-4.272
0.540,0.878,0.200,-9.338,20.874,-7.080
0.531,0.866,0.199,-9.460,23.987,-11.658
0.510,0.867,0.166,-8.179,26.306,-16.174
0.503,0.862,0.145,-8.179,27.527,-20.813
0.474,0.861,0.118,-11.108,30.823,-22.766
0.452,0.848,0.100,-14.160,33.997,-23.926
0.443,0.812,0.094,-16.418,35.156,-25.330
0.438,0.776,0.095,-18.921,36.072,-27.161
0.439,0.743,0.115,-20.874,37.415,-28.870
0.411,0.744,0.134,-20.447,39.795,-29.175
0.375,0.770,0.130,-16.846,42.175,-26.672
0.356,0.804,0.109,-13.062,40.588,-23.437
0.331,0.841,0.070,-9.888,36.499,-19.348
0.368,0.854,0.044,-10.498,29.724,-15.015
0.406,0.850,0.048,-15.381,23.499,-10.559
0.421,0.839,0.063,-21.179,21.667,-5.859
0.815,0.338,-1.893,153.076,22.034,75.928
0.580,0.659,-2.360,174.255,38.940,127.075
0.358,0.954,-2.954,184.998,63.416,197.693
0.302,1.106,-3.559,191.101,87.097,256.592
0.365,1.177,-3.998,185.364,94.238,275.879
0.473,1.151,-4.000,172.852,80.933,251.587
0.721,1.092,-4.000,169.373,57.678,202.271
0.703,1.137,-4.000,160.950,27.832,148.499
0.503,1.197,-4.000,128.052,-6.714,94.727
0.162,1.210,-4.000,74.463,-43.091,43.701
-0.389,1.157,-4.000,5.005,-76.782,-8.240
-1.118,0.994,-4.000,-67.627,-110.107,-62.866
-2.123,0.670,-3.479,-134.155,-151.672,-113.037
-3.312,0.018,-2.469,-187.683,-223.267,-146.423
-4.000,-0.701,-0.552,-201.111,-311.829,-121.399
-4.000,-0.753,1.958,-174.316,-394.836,-3.174
-3.979,0.348,4.000,-81.421,-445.740,163.513
-2.912,1.697,4.000,2.686,-446.838,246.216
-0.536,2.597,4.000,35.950,-436.401,213.623
1.698,2.045,4.000,51.697,-393.066,167.786
2.458,2.736,4.000,10.193,-324.219,126.831
3.453,2.332,4.000,59.204,-236.328,63.293
4.000,1.490,4.000,128.906,-123.230,-67.383
3.142,0.584,3.710,110.718,-22.644,-188.354
1.527,0.070,2.540,70.801,85.144,-230.530
0.019,0.057,1.331,58.777,147.583,-177.612
-1.005,0.355,-0.059,57.800,190.918,-73.303
-1.283,0.629,-0.929,37.292,194.824,16.724
-1.099,0.764,-1.044,10.193,147.095,74.341
-0.663,0.821,-0.799,-7.568,93.994,94.788
-0.348,0.824,-0.511,-15.198,53.833,81.909
-0.280,0.707,-0.419,-10.925,28.992,46.997
-0.274,0.606,-0.401,-0.671,11.719,12.390
-0.220,0.583,-0.378,7.812,-2.930,-3.540
-0.124,0.611,-0.290,12.085,-14.343,-2.869
0.054,0.622,-0.181,16.907,-23.743,3.418
0.286,0.645,-0.018,17.395,-33.386,11.536
0.466,0.710,0.175,10.254,-36.804,22.461
0.657,0.761,0.337,2.747,-32.593,33.020
0.812,0.839,0.393,-0.916,-24.963,39.917
0.914,0.891,0.347,-2.319,-15.381,39.063
0.865,0.898,0.211,-0.854,-8.667,27.222
0.807,0.896,0.170,3.418,-7.141,9.460
0.706,0.911,0.078,3.540,-4.761,-1.465
0.660,0.907,0.008,0.610,0.977,-5.432
0.641,0.902,-0.021,-4.395,2.808,-4.517
0.646,0.891,-0.035,-10.864,1.648,0.000
0.647,0.859,-0.001,-16.479,-1.953,6.226
0.692,0.850,0.078,-18.677,-6.287,13.000
0.699,0.851,0.140,-16.541,-7.080,18.005
0.695,0.855,0.118,-8.179,-4.089,16.846
0.604,0.844,0.012,2.869,-3.784,5.005
0.531,0.822,-0.086,15.991,-8.179,-12.634
0.482,0.821,-0.142,24.170,-13.672,-25.085
0.464,0.842,-0.109,23.865,-18.005,-27.344
0.507,0.844,-0.050,16.418,-19.714,-20.386
0.586,0.811,0.017,3.723,-17.944,-8.911
0.652,0.772,0.089,-9.949,-14.282,3.662
0.730,0.771,0.214,-16.479,-11.292,12.817
0.840,0.849,0.488,-15.564,-9.094,15.198
0.849,0.699,0.271,1.221,-5.615,9.827
0.777,0.744,0.100,3.418,5.127,-1.160
0.572,0.807,0.056,1.343,3.235,-5.432
0.526,0.823,0.007,3.601,-0.244,-4.517
0.555,0.839,0.015,6.470,-0.916,-2.075
0.633,0.879,0.090,8.545,-1.465,-1.343
0.712,0.884,0.137,11.230,-2.380,-5.493
0.751,0.890,0.163,12.085,-2.380,-13.062
0.727,0.889,0.175,12.756,-4.944,-21.667
0.721,0.889,0.190,12.329,-7.263,-27.893
0.720,0.861,0.220,10.925,-7.141,-31.189
0.736,0.801,0.245,10.437,-5.676,-33.936
0.746,0.750,0.242,11.169,-3.601,-37.048
0.709,0.732,0.200,10.864,0.000,-38.574
0.662,0.721,0.174,6.653,3.906,-36.743
0.627,0.704,0.131,-1.343,5.432,-31.616
0.627,0.705,0.178,-11.169,6.531,-24.292
0.656,0.653,0.235,-13.977,5.432,-18.005
0.679,0.619,0.234,-11.597,7.141,-15.625
0.691,0.617,0.238,-7.446,9.705,-16.174
0.683,0.630,0.210,-2.197,11.597,-18.005
0.661,0.648,0.177,1.526,13.977,-19.165
0.623,0.651,0.135,4.028,15.991,-19.592
0.618,0.641,0.101,5.066,15.015,-19.714
0.603,0.669,0.065,2.502,14.832,-17.883
0.603,0.689,0.041,0.610,15.137,-15.564
0.600,0.677,0.028,0.854,13.794,-14.832
0.612,0.666,0.026,0.427,12.939,-13.184
0.638,0.664,0.036,-0.793,11.719,-10.498
0.652,0.677,0.058,-2.319,10.498,-7.568
0.650,0.695,0.065,-3.357,11.475,-5.432
0.645,0.699,0.054,-2.075,13.000,-4.761
0.640,0.711,0.036,-1.160,14.343,-4.456
0.647,0.724,0.026,-1.221,14.282,-4.578
0.643,0.735,0.030,-2.075,12.512,-5.066
0.642,0.744,0.037,-2.258,10.315,-5.432
0.651,0.746,0.036,-2.441,10.376,-6.287
0.657,0.755,0.030,-2.869,11.108,-6.653
0.672,0.761,0.028,-4.700,11.475,-6.653
0.676,0.761,0.054,-8.301,11.047,-7.141
0.671,0.751,0.088,-10.925,10.864,-7.385
0.673,0.726,0.085,-10.315,12.329,-7.751
0.676,0.714,0.066,-8.728,14.893,-8.240
0.674,0.717,0.056,-8.179,17.273,-8.484
0.674,0.718,0.052,-8.301,19.043,-9.216
0.679,0.723,0.055,-9.338,19.958,-10.864
0.662,0.729,0.076,-9.766,17.334,-13.794
0.664,0.721,0.071,-7.263,14.099,-17.273
0.683,0.709,0.066,-5.493,13.489,-20.996
0.672,0.697,0.075,-4.822,13.672,-24.170
0.674,0.680,0.088,-5.249,14.160,-26.794
0.680,0.658,0.077,-5.005,15.808,-29.114
0.675,0.632,0.065,-4.395,17.456,-30.579
0.665,0.614,0.071,-3.723,17.273,-31.860
0.669,0.608,0.084,-2.686,17.151,-33.142
0.678,0.616,0.083,-1.465,18.188,-33.813
0.676,0.624,0.083,-1.526,18.372,-34.424
0.663,0.619,0.101,-2.808,17.151,-35.217
0.669,0.620,0.118,-3.601,16.357,-34.973
1.019,0.427,-1.398,26.794,-20.203,57.373
1.177,0.400,-1.570,27.405,-17.090,69.885
1.398,0.306,-1.825,32.654,-15.259,77.393
1.728,0.138,-2.132,44.495,-12.756,77.026
1.993,0.003,-2.312,57.617,-12.695,75.684
1.984,-0.024,-2.381,61.279,-9.460,70.740
1.857,-0.147,-2.629,63.904,12.268,48.096
1.662,-0.362,-3.099,70.740,48.218,8.484
1.423,-0.653,-3.566,71.106,73.792,-33.020
1.108,-0.941,-3.847,48.767,76.355,-63.293
0.599,-1.175,-3.760,-1.587,62.195,-64.026
-0.130,-1.451,-3.415,-63.843,48.462,-29.602
-0.865,-1.748,-3.003,-115.723,39.917,30.457
-1.787,-2.015,-2.478,-134.094,16.479,117.493
-2.697,-2.153,-1.912,-95.947,-23.499,219.421
-3.301,-1.974,-1.489,2.625,-83.740,322.693
-3.830,-1.349,-0.506,137.817,-173.523,405.762
-3.531,-0.205,1.029,239.807,-301.270,439.209
-3.490,1.355,2.349,347.046,-395.935,405.823
-3.611,2.791,2.972,429.016,-430.359,310.120
-3.555,3.910,3.097,410.217,-427.429,212.341
-3.860,4.000,3.325,266.602,-422.302,204.590
-3.325,4.000,3.641,79.041,-392.029,295.410
-2.208,4.000,4.000,-52.979,-354.736,424.500
-0.837,4.000,4.000,-117.004,-334.167,481.140
