Red,Green,Blue
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.333,0.333,0.333
0.273,0.364,0.364
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.455,0.273,0.273
0.455,0.273,0.273
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.364,0.364,0.273
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.273,0.364,0.364
0.333,0.333,0.333
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.300,0.400,0.300
0.300,0.400,0.300
0.300,0.400,0.300
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.300,0.300,0.400
0.333,0.333,0.333
0.300,0.300,0.400
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.400,0.300,0.300
0.455,0.273,0.273
0.400,0.300,0.300
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.300,0.400,0.300
0.300,0.400,0.300
0.273,0.364,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.250,0.333
0.364,0.273,0.364
0.400,0.300,0.300
0.364,0.273,0.364
0.400,0.300,0.300
0.360,0.280,0.360
0.388,0.286,0.327
0.381,0.302,0.317
0.379,0.303,0.318
0.393,0.295,0.311
0.396,0.283,0.321
0.383,0.277,0.340
0.386,0.273,0.341
0.385,0.282,0.333
0.382,0.265,0.353
0.400,0.267,0.333
0.370,0.259,0.370
0.385,0.269,0.346
0.364,0.273,0.364
0.357,0.286,0.357
0.375,0.250,0.375
0.333,0.250,0.417
0.333,0.278,0.389
0.312,0.312,0.375
0.385,0.231,0.385
0.286,0.286,0.429
0.333,0.250,0.417
0.312,0.250,0.437
0.318,0.273,0.409
0.333,0.286,0.381
0.333,0.278,0.389
0.312,0.250,0.437
0.333,0.267,0.400
0.308,0.231,0.462
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.300,0.200,0.500
0.308,0.231,0.462
0.250,0.250,0.500
0.273,0.182,0.545
0.300,0.200,0.500
0.250,0.250,0.500
0.250,0.250,0.500
0.250,0.250,0.500
0.250,0.250,0.500
0.231,0.231,0.538
0.286,0.214,0.500
0.231,0.231,0.538
0.214,0.214,0.571
0.214,0.214,0.571
0.214,0.214,0.571
0.214,0.214,0.571
0.214,0.214,0.571
0.214,0.214,0.571
0.214,0.214,0.571
0.214,0.214,0.571
0.167,0.167,0.667
0.167,0.167,0.667
0.182,0.182,0.636
0.200,0.200,0.600
0.200,0.200,0.600
0.200,0.200,0.600
0.200,0.200,0.600
0.200,0.200,0.600
0.200,0.200,0.600
0.200,0.200,0.600
0.222,0.222,0.556
0.222,0.222,0.556
0.222,0.222,0.556
0.250,0.250,0.500
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.250,0.250,0.500
0.250,0.292,0.458
0.275,0.325,0.400
0.286,0.321,0.393
0.311,0.338,0.351
0.352,0.341,0.307
0.356,0.333,0.311
0.356,0.333,0.311
0.363,0.330,0.308
0.364,0.330,0.307
0.365,0.318,0.318
0.350,0.325,0.325
0.355,0.316,0.329
0.351,0.311,0.338
0.357,0.314,0.329
0.364,0.318,0.318
0.377,0.311,0.311
0.386,0.298,0.316
0.386,0.298,0.316
0.390,0.305,0.305
0.386,0.298,0.316
0.404,0.288,0.308
0.404,0.277,0.319
0.405,0.270,0.324
0.400,0.267,0.333
0.400,0.280,0.320
0.400,0.280,0.320
0.400,0.280,0.320
0.391,0.261,0.348
0.391,0.261,0.348
0.400,0.280,0.320
0.407,0.259,0.333
0.419,0.258,0.323
0.410,0.256,0.333
0.405,0.262,0.333
0.400,0.280,0.320
0.392,0.294,0.314
0.389,0.296,0.315
0.389,0.296,0.315
0.389,0.296,0.315
0.389,0.296,0.315
0.393,0.304,0.304
0.386,0.298,0.316
0.389,0.296,0.315
0.388,0.286,0.327
0.412,0.265,0.324
0.385,0.269,0.346
0.375,0.292,0.333
0.385,0.269,0.346
0.410,0.256,0.333
0.392,0.294,0.314
0.377,0.311,0.311
0.375,0.312,0.312
0.373,0.305,0.322
0.388,0.286,0.327
0.417,0.250,0.333
0.406,0.250,0.344
0.391,0.261,0.348
0.364,0.273,0.364
0.405,0.243,0.351
0.385,0.288,0.327
0.367,0.317,0.317
0.365,0.317,0.317
0.377,0.311,0.311
0.375,0.304,0.321
0.405,0.262,0.333
0.385,0.269,0.346
0.400,0.267,0.333
0.388,0.286,0.327
0.379,0.310,0.310
0.388,0.286,0.327
0.407,0.259,0.333
0.385,0.269,0.346
0.415,0.268,0.317
0.400,0.267,0.333
0.500,0.200,0.300
0.500,0.250,0.250
0.400,0.280,0.320
0.407,0.259,0.333
0.429,0.214,0.357
0.389,0.278,0.333
0.410,0.256,0.333
0.417,0.250,0.333
0.381,0.286,0.333
0.393,0.250,0.357
0.405,0.243,0.351
0.385,0.269,0.346
0.375,0.250,0.375
0.385,0.269,0.346
0.406,0.250,0.344
0.385,0.269,0.346
0.368,0.263,0.368
0.406,0.250,0.344
0.405,0.262,0.333
0.424,0.242,0.333
0.385,0.269,0.346
0.410,0.256,0.333
0.400,0.267,0.333
0.400,0.257,0.343
0.364,0.273,0.364
0.368,0.263,0.368
0.368,0.263,0.368
0.375,0.250,0.375
0.375,0.250,0.375
0.375,0.250,0.375
0.400,0.200,0.400
0.357,0.214,0.429
0.385,0.231,0.385
0.417,0.167,0.417
0.417,0.167,0.417
0.417,0.167,0.417
0.417,0.167,0.417
0.417,0.167,0.417
0.417,0.167,0.417
0.400,0.200,0.400
0.444,0.222,0.333
0.375,0.250,0.375
0.375,0.250,0.375
0.375,0.250,0.375
0.375,0.250,0.375
0.375,0.250,0.375
0.375,0.250,0.375
0.500,0.167,0.333
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.500,0.167,0.333
0.500,0.167,0.333
0.429,0.286,0.286
0.500,0.167,0.333
0.500,0.167,0.333
0.500,0.167,0.333
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.429,0.286,0.286
0.500,0.167,0.333
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.333,0.333,0.333
0.400,0.200,0.400
0.333,0.333,0.333
0.333,0.333,0.333
0.400,0.200,0.400
0.400,0.200,0.400
0.400,0.200,0.400
0.333,0.333,0.333
0.400,0.200,0.400
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.273,0.364,0.364
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.273,0.364,0.364
0.250,0.417,0.333
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.308,0.308,0.385
0.250,0.333,0.417
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.333,0.333,0.333
0.308,0.308,0.385
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.300,0.400,0.300
0.273,0.364,0.364
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.231,0.385,0.385
0.231,0.385,0.385
0.231,0.385,0.385
0.231,0.385,0.385
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.308,0.308,0.385
0.308,0.308,0.385
0.308,0.308,0.385
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.333,0.250
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.300,0.400,0.300
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.357,0.357,0.286
0.400,0.333,0.267
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.400,0.333,0.267
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.364,0.364,0.273
0.385,0.308,0.308
0.385,0.308,0.308
0.333,0.333,0.333
0.400,0.300,0.300
0.364,0.273,0.364
0.364,0.273,0.364
0.333,0.333,0.333
0.400,0.300,0.300
0.385,0.231,0.385
0.385,0.231,0.385
0.385,0.231,0.385
0.364,0.273,0.364
0.400,0.300,0.300
0.333,0.333,0.333
0.375,0.250,0.375
0.300,0.300,0.400
0.333,0.278,0.389
0.321,0.286,0.393
0.324,0.270,0.405
0.325,0.275,0.400
0.333,0.282,0.385
0.324,0.270,0.405
0.333,0.278,0.389
0.343,0.257,0.400
0.324,0.265,0.412
0.333,0.273,0.394
0.333,0.273,0.394
0.312,0.281,0.406
0.333,0.267,0.400
0.333,0.267,0.400
0.321,0.286,0.393
0.310,0.276,0.414
0.333,0.267,0.400
0.310,0.276,0.414
0.321,0.286,0.393
0.320,0.280,0.400
0.348,0.261,0.391
0.333,0.286,0.381
0.312,0.250,0.437
0.308,0.231,0.462
0.300,0.200,0.500
0.333,0.222,0.444
0.286,0.286,0.429
0.333,0.333,0.333
0.333,0.333,0.333
0.286,0.286,0.429
0.300,0.200,0.500
0.308,0.231,0.462
0.308,0.231,0.462
0.308,0.231,0.462
0.273,0.273,0.455
0.273,0.273,0.455
0.300,0.200,0.500
0.333,0.222,0.444
0.250,0.250,0.500
0.286,0.286,0.429
0.286,0.286,0.429
0.333,0.333,0.333
0.286,0.286,0.429
0.300,0.200,0.500
0.300,0.200,0.500
0.250,0.250,0.500
0.250,0.250,0.500
0.250,0.250,0.500
0.250,0.250,0.500
0.300,0.200,0.500
0.273,0.182,0.545
0.273,0.182,0.545
0.250,0.250,0.500
0.250,0.250,0.500
0.267,0.267,0.467
0.300,0.250,0.450
0.296,0.296,0.407
0.286,0.314,0.400
0.270,0.324,0.405
0.256,0.333,0.410
0.257,0.343,0.400
0.208,0.333,0.458
0.167,0.278,0.556
0.182,0.273,0.545
0.200,0.200,0.600
0.200,0.200,0.600
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.333,0.333,0.333
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.400,0.333,0.267
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.400,0.333,0.267
0.400,0.333,0.267
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.385,0.308,0.308
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.400,0.300,0.300
0.400,0.300,0.300
0.364,0.364,0.273
0.385,0.308,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.385,0.308,0.308
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.400,0.300,0.300
0.400,0.300,0.300
0.455,0.273,0.273
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.273,0.364,0.364
0.273,0.364,0.364
0.250,0.333,0.417
0.273,0.364,0.364
0.273,0.364,0.364
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.300,0.300,0.400
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.364,0.273,0.364
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.417,0.250,0.333
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.455,0.273,0.273
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.231,0.385,0.385
0.250,0.417,0.333
0.250,0.417,0.333
0.250,0.417,0.333
0.231,0.385,0.385
0.231,0.385,0.385
0.231,0.385,0.385
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.273,0.364,0.364
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.286,0.286,0.429
0.375,0.250,0.375
0.273,0.273,0.455
0.333,0.222,0.444
0.286,0.286,0.429
0.250,0.250,0.500
0.259,0.333,0.407
0.231,0.346,0.423
0.238,0.286,0.476
0.187,0.250,0.562
0.200,0.200,0.600
0.214,0.214,0.571
0.182,0.182,0.636
0.250,0.250,0.500
0.333,0.333,0.333
0.314,0.286,0.400
0.361,0.325,0.313
0.351,0.340,0.309
0.360,0.337,0.303
0.348,0.337,0.315
0.341,0.341,0.318
0.351,0.325,0.325
0.347,0.320,0.333
0.347,0.320,0.333
0.355,0.316,0.329
0.351,0.311,0.338
0.352,0.310,0.338
0.348,0.304,0.348
0.348,0.303,0.348
0.339,0.306,0.355
0.333,0.298,0.368
0.333,0.296,0.370
0.320,0.300,0.380
0.326,0.283,0.391
0.316,0.289,0.395
0.333,0.267,0.400
0.321,0.286,0.393
0.320,0.280,0.400
0.318,0.273,0.409
0.318,0.273,0.409
0.333,0.286,0.381
0.333,0.286,0.381
0.333,0.286,0.381
0.333,0.286,0.381
0.318,0.273,0.409
0.318,0.273,0.409
0.318,0.273,0.409
0.318,0.273,0.409
0.318,0.273,0.409
0.318,0.273,0.409
0.316,0.263,0.421
0.316,0.263,0.421
0.316,0.263,0.421
0.333,0.278,0.389
0.333,0.278,0.389
0.333,0.278,0.389
0.294,0.294,0.412
0.294,0.294,0.412
0.294,0.294,0.412
