Red,Green,Blue
0.543,0.249,0.208
0.549,0.245,0.207
0.546,0.247,0.207
0.545,0.247,0.208
0.541,0.247,0.212
0.540,0.252,0.209
0.542,0.245,0.213
0.535,0.250,0.215
0.536,0.246,0.217
0.542,0.244,0.214
0.537,0.240,0.223
0.542,0.243,0.215
0.543,0.245,0.213
0.538,0.250,0.213
0.532,0.260,0.208
0.538,0.262,0.200
0.532,0.274,0.194
0.532,0.274,0.194
0.536,0.268,0.196
0.536,0.268,0.196
0.529,0.275,0.196
0.538,0.269,0.192
0.533,0.267,0.200
0.536,0.268,0.196
0.525,0.271,0.203
0.532,0.274,0.194
0.531,0.266,0.203
0.536,0.261,0.203
0.532,0.260,0.208
0.539,0.250,0.211
0.537,0.256,0.207
0.541,0.247,0.212
0.538,0.242,0.220
0.540,0.240,0.220
0.541,0.245,0.214
0.539,0.245,0.216
0.536,0.255,0.209
0.541,0.252,0.207
0.536,0.255,0.209
0.545,0.250,0.205
0.546,0.250,0.204
0.547,0.248,0.205
0.545,0.250,0.205
0.551,0.244,0.205
0.549,0.246,0.205
0.549,0.248,0.203
0.549,0.248,0.203
0.548,0.244,0.207
0.552,0.245,0.203
0.555,0.248,0.197
0.555,0.247,0.199
0.549,0.254,0.197
0.546,0.255,0.199
0.538,0.262,0.200
0.536,0.265,0.199
0.536,0.265,0.199
0.542,0.261,0.196
0.556,0.252,0.193
0.557,0.248,0.195
0.558,0.249,0.193
0.559,0.243,0.198
0.560,0.247,0.193
0.548,0.262,0.190
0.535,0.265,0.200
0.521,0.264,0.215
0.518,0.266,0.216
0.517,0.268,0.215
0.517,0.269,0.214
0.518,0.270,0.212
0.520,0.270,0.209
0.524,0.272,0.204
0.534,0.267,0.199
0.534,0.273,0.193
0.537,0.271,0.192
0.540,0.270,0.190
0.538,0.274,0.188
0.540,0.272,0.188
0.540,0.270,0.190
0.542,0.271,0.187
0.545,0.270,0.185
0.546,0.269,0.185
0.549,0.265,0.186
0.544,0.270,0.186
0.546,0.269,0.185
0.548,0.269,0.183
0.546,0.271,0.183
0.541,0.275,0.183
0.541,0.273,0.186
0.549,0.265,0.186
0.543,0.269,0.188
0.545,0.268,0.187
0.545,0.268,0.187
0.541,0.273,0.186
0.539,0.274,0.187
0.533,0.286,0.181
0.504,0.299,0.197
0.527,0.286,0.187
0.529,0.294,0.176
0.516,0.290,0.194
0.495,0.284,0.221
0.490,0.290,0.220
0.497,0.272,0.231
0.490,0.255,0.255
0.484,0.239,0.277
0.490,0.240,0.270
0.494,0.241,0.265
0.489,0.240,0.271
0.488,0.239,0.273
0.489,0.240,0.271
0.492,0.241,0.267
0.480,0.238,0.282
0.476,0.236,0.288
0.490,0.234,0.275
0.498,0.234,0.268
0.507,0.238,0.254
0.499,0.234,0.267
0.503,0.235,0.262
0.501,0.236,0.263
0.489,0.244,0.267
0.475,0.254,0.271
0.463,0.253,0.284
0.464,0.251,0.285
0.457,0.251,0.292
0.457,0.252,0.290
0.450,0.246,0.303
0.449,0.243,0.308
0.439,0.242,0.318
0.449,0.253,0.298
0.478,0.267,0.255
0.484,0.265,0.251
0.482,0.272,0.246
0.475,0.270,0.255
0.462,0.262,0.276
0.447,0.258,0.295
0.442,0.256,0.302
0.436,0.245,0.319
0.436,0.239,0.325
0.450,0.240,0.310
0.458,0.249,0.292
0.455,0.253,0.292
0.452,0.246,0.302
0.462,0.233,0.305
0.468,0.232,0.300
0.471,0.233,0.296
0.469,0.232,0.299
0.468,0.237,0.296
0.471,0.238,0.291
0.481,0.244,0.275
0.487,0.247,0.266
0.490,0.255,0.255
0.489,0.262,0.248
0.483,0.278,0.238
0.483,0.294,0.224
0.482,0.295,0.223
0.489,0.289,0.222
0.496,0.277,0.226
0.507,0.265,0.228
0.508,0.266,0.227
0.511,0.263,0.226
0.514,0.260,0.226
0.523,0.269,0.208
0.538,0.274,0.188
0.547,0.273,0.180
0.550,0.275,0.175
0.555,0.277,0.168
0.550,0.279,0.171
0.547,0.274,0.179
0.547,0.274,0.179
0.551,0.271,0.178
0.541,0.275,0.183
0.548,0.278,0.174
0.545,0.285,0.171
0.545,0.284,0.172
0.543,0.283,0.174
0.535,0.285,0.181
0.526,0.279,0.195
0.518,0.271,0.211
0.511,0.261,0.227
0.511,0.244,0.244
0.503,0.238,0.260
0.506,0.228,0.267
0.509,0.228,0.263
0.508,0.232,0.260
0.523,0.239,0.239
0.524,0.246,0.230
0.512,0.249,0.238
0.469,0.263,0.268
0.452,0.268,0.280
0.459,0.260,0.281
0.476,0.252,0.272
0.475,0.249,0.277
0.470,0.247,0.283
0.470,0.249,0.281
0.471,0.239,0.289
0.492,0.238,0.270
0.497,0.243,0.259
0.509,0.239,0.252
0.517,0.235,0.248
0.529,0.235,0.235
0.538,0.231,0.231
0.536,0.236,0.229
0.526,0.237,0.237
0.503,0.235,0.262
0.486,0.238,0.276
0.466,0.236,0.298
0.471,0.247,0.282
0.494,0.241,0.266
0.524,0.224,0.252
0.537,0.216,0.246
0.547,0.219,0.234
0.552,0.216,0.232
0.539,0.219,0.242
0.517,0.242,0.242
0.490,0.266,0.245
0.451,0.311,0.238
0.482,0.284,0.234
0.479,0.282,0.239
0.453,0.317,0.230
0.464,0.327,0.209
0.482,0.313,0.205
0.494,0.301,0.205
0.488,0.306,0.206
0.475,0.329,0.196
0.470,0.329,0.201
0.479,0.306,0.215
0.481,0.304,0.215
0.468,0.316,0.215
0.462,0.333,0.205
0.468,0.335,0.197
0.481,0.308,0.211
0.481,0.299,0.219
0.472,0.306,0.222
0.452,0.299,0.248
0.465,0.263,0.273
0.465,0.267,0.267
0.481,0.279,0.240
0.490,0.284,0.226
0.487,0.278,0.235
0.465,0.265,0.270
0.447,0.251,0.303
0.450,0.243,0.307
0.456,0.251,0.293
0.456,0.256,0.288
0.449,0.257,0.295
0.448,0.264,0.287
0.445,0.272,0.283
0.452,0.276,0.272
0.467,0.270,0.263
0.475,0.276,0.248
0.469,0.288,0.243
0.459,0.296,0.246
0.448,0.303,0.249
0.443,0.304,0.252
0.464,0.287,0.249
0.499,0.260,0.241
0.523,0.249,0.228
0.540,0.239,0.221
0.539,0.242,0.219
0.512,0.267,0.222
0.493,0.283,0.224
0.473,0.294,0.232
0.469,0.296,0.236
0.482,0.289,0.229
0.481,0.291,0.228
0.487,0.287,0.226
0.488,0.286,0.226
0.481,0.292,0.227
0.490,0.283,0.227
0.485,0.283,0.232
0.482,0.277,0.240
0.480,0.275,0.246
0.470,0.280,0.250
0.473,0.275,0.252
0.481,0.272,0.247
0.511,0.255,0.234
0.511,0.253,0.236
0.507,0.256,0.237
0.504,0.258,0.238
0.489,0.269,0.242
0.472,0.278,0.250
0.462,0.283,0.255
0.454,0.283,0.262
0.462,0.276,0.262
0.481,0.261,0.258
0.476,0.263,0.262
0.469,0.267,0.264
0.465,0.269,0.266
0.472,0.262,0.266
0.494,0.250,0.256
0.498,0.248,0.254
0.587,0.218,0.196
0.571,0.225,0.203
0.548,0.238,0.214
0.509,0.241,0.250
0.498,0.239,0.263
0.539,0.236,0.225
0.549,0.233,0.218
0.543,0.233,0.224
0.534,0.241,0.225
0.526,0.239,0.235
0.515,0.236,0.248
0.507,0.237,0.256
0.494,0.246,0.259
0.494,0.244,0.262
0.495,0.240,0.266
0.494,0.235,0.271
0.495,0.235,0.270
0.492,0.247,0.261
0.494,0.258,0.249
0.481,0.259,0.259
0.464,0.253,0.282
0.448,0.251,0.302
0.457,0.271,0.271
0.491,0.280,0.228
0.486,0.280,0.233
0.466,0.276,0.259
0.438,0.249,0.314
0.451,0.244,0.305
0.477,0.262,0.260
0.503,0.265,0.232
0.510,0.264,0.226
0.494,0.255,0.252
0.474,0.247,0.279
0.458,0.251,0.290
0.459,0.274,0.266
0.451,0.281,0.267
0.478,0.277,0.245
0.534,0.251,0.215
0.491,0.287,0.222
0.495,0.261,0.244
0.579,0.210,0.210
0.584,0.216,0.201
0.561,0.229,0.211
0.550,0.234,0.216
0.545,0.238,0.217
0.548,0.236,0.216
0.549,0.237,0.214
0.551,0.231,0.218
0.554,0.231,0.215
0.556,0.227,0.216
0.551,0.226,0.222
0.514,0.215,0.270
0.468,0.215,0.317
0.458,0.230,0.313
0.472,0.236,0.292
0.497,0.234,0.269
0.463,0.219,0.318
0.443,0.237,0.320
0.458,0.251,0.292
0.462,0.270,0.268
0.466,0.284,0.249
0.438,0.300,0.262
0.411,0.320,0.269
0.384,0.332,0.284
0.363,0.342,0.295
0.387,0.329,0.283
0.417,0.314,0.269
0.439,0.298,0.264
0.463,0.291,0.246
0.469,0.277,0.254
0.456,0.259,0.285
0.438,0.261,0.301
0.455,0.269,0.276
0.478,0.270,0.252
0.475,0.279,0.246
0.458,0.290,0.252
0.426,0.300,0.274
0.425,0.270,0.305
0.466,0.247,0.287
0.511,0.232,0.256
0.490,0.249,0.261
0.460,0.285,0.255
0.459,0.275,0.266
0.481,0.236,0.283
0.526,0.219,0.255
0.543,0.228,0.228
0.539,0.227,0.235
0.498,0.213,0.289
0.460,0.216,0.324
0.442,0.225,0.332
0.451,0.234,0.315
0.462,0.237,0.300
0.485,0.237,0.279
0.486,0.244,0.270
0.450,0.254,0.297
0.414,0.269,0.317
0.414,0.284,0.302
0.442,0.288,0.269
0.473,0.277,0.250
0.481,0.278,0.241
0.467,0.274,0.258
0.448,0.269,0.284
0.427,0.268,0.305
0.426,0.267,0.306
0.418,0.259,0.323
0.423,0.253,0.324
0.437,0.246,0.317
0.440,0.242,0.318
0.452,0.248,0.300
0.460,0.257,0.283
0.464,0.262,0.275
0.463,0.265,0.272
0.465,0.296,0.239
0.459,0.309,0.232
0.473,0.310,0.217
0.485,0.311,0.205
0.488,0.318,0.194
0.492,0.320,0.189
0.500,0.315,0.185
0.496,0.319,0.185
0.496,0.316,0.188
0.488,0.318,0.194
0.474,0.321,0.204
0.464,0.328,0.208
0.509,0.259,0.232
0.535,0.228,0.237
0.545,0.218,0.236
0.553,0.214,0.233
0.557,0.216,0.227
0.544,0.228,0.228
0.536,0.246,0.217
0.536,0.246,0.217
0.549,0.239,0.211
0.545,0.236,0.218
0.531,0.245,0.224
0.531,0.245,0.224
0.537,0.241,0.222
0.534,0.241,0.224
0.547,0.234,0.219
0.544,0.235,0.221
0.552,0.239,0.209
0.548,0.242,0.210
0.550,0.233,0.217
0.556,0.238,0.206
0.538,0.246,0.215
0.532,0.258,0.210
0.531,0.250,0.219
0.536,0.246,0.217
0.544,0.250,0.206
0.556,0.238,0.206
0.563,0.239,0.197
0.565,0.246,0.188
0.542,0.250,0.208
0.535,0.256,0.209
0.511,0.267,0.222
0.500,0.278,0.222
0.500,0.263,0.237
0.500,0.263,0.237
0.514,0.257,0.229
0.485,0.273,0.242
0.485,0.273,0.242
0.480,0.280,0.240
0.437,0.312,0.250
0.476,0.286,0.238
0.480,0.280,0.240
0.500,0.269,0.231
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.273,0.227
0.522,0.261,0.217
0.471,0.294,0.235
0.471,0.294,0.235
0.471,0.294,0.235
0.437,0.312,0.250
0.437,0.312,0.250
0.500,0.286,0.214
0.462,0.308,0.231
0.429,0.286,0.286
0.385,0.308,0.308
0.400,0.267,0.333
0.400,0.267,0.333
0.429,0.286,0.286
0.429,0.286,0.286
0.429,0.286,0.286
0.429,0.286,0.286
0.429,0.286,0.286
0.429,0.286,0.286
0.400,0.333,0.267
0.429,0.286,0.286
0.429,0.286,0.286
0.400,0.333,0.267
0.429,0.286,0.286
0.429,0.286,0.286
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.357,0.357,0.286
0.400,0.333,0.267
0.357,0.357,0.286
0.400,0.333,0.267
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.375,0.312,0.312
0.400,0.333,0.267
0.400,0.333,0.267
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.286,0.357,0.357
0.286,0.357,0.357
0.286,0.357,0.357
0.286,0.357,0.357
0.286,0.357,0.357
0.286,0.357,0.357
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.417,0.333,0.250
0.417,0.333,0.250
0.385,0.308,0.308
0.429,0.286,0.286
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.400,0.333,0.267
0.437,0.312,0.250
0.400,0.333,0.267
0.437,0.312,0.250
0.437,0.312,0.250
0.437,0.312,0.250
0.437,0.312,0.250
0.400,0.333,0.267
0.400,0.333,0.267
0.357,0.357,0.286
0.385,0.308,0.308
0.385,0.308,0.308
0.437,0.312,0.250
0.476,0.286,0.238
0.478,0.261,0.261
0.519,0.259,0.222
0.536,0.250,0.214
0.536,0.250,0.214
0.536,0.250,0.214
0.519,0.259,0.222
0.519,0.259,0.222
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.519,0.259,0.222
0.519,0.259,0.222
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.519,0.259,0.222
0.519,0.259,0.222
0.519,0.259,0.222
0.519,0.259,0.222
0.519,0.259,0.222
0.500,0.269,0.231
0.500,0.269,0.231
0.500,0.269,0.231
0.520,0.240,0.240
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.250,0.250
0.478,0.261,0.261
0.478,0.261,0.261
0.476,0.286,0.238
0.476,0.286,0.238
0.474,0.263,0.263
0.444,0.278,0.278
0.444,0.278,0.278
0.437,0.312,0.250
0.437,0.312,0.250
0.437,0.312,0.250
0.471,0.294,0.235
0.444,0.278,0.278
0.471,0.294,0.235
0.471,0.294,0.235
0.471,0.294,0.235
0.474,0.263,0.263
0.450,0.300,0.250
0.474,0.263,0.263
0.474,0.263,0.263
0.476,0.286,0.238
0.476,0.286,0.238
0.500,0.273,0.227
0.476,0.286,0.238
0.474,0.263,0.263
0.476,0.286,0.238
0.476,0.286,0.238
0.500,0.269,0.231
0.519,0.259,0.222
0.500,0.269,0.231
0.517,0.241,0.241
0.480,0.280,0.240
0.500,0.267,0.233
0.519,0.259,0.222
0.500,0.269,0.231
0.500,0.269,0.231
0.478,0.261,0.261
0.480,0.280,0.240
0.458,0.292,0.250
0.478,0.261,0.261
0.458,0.292,0.250
0.455,0.273,0.273
0.476,0.286,0.238
0.476,0.286,0.238
0.476,0.286,0.238
0.450,0.300,0.250
0.444,0.333,0.222
0.437,0.312,0.250
0.474,0.263,0.263
0.333,0.333,0.333
0.280,0.320,0.400
0.269,0.346,0.385
0.269,0.346,0.385
0.250,0.333,0.417
0.329,0.342,0.329
0.319,0.347,0.333
0.319,0.347,0.333
0.314,0.343,0.343
0.313,0.343,0.343
0.308,0.338,0.354
0.308,0.338,0.354
0.302,0.333,0.365
0.302,0.333,0.365
0.312,0.328,0.359
0.303,0.333,0.364
0.308,0.323,0.369
0.308,0.323,0.369
0.300,0.317,0.383
0.321,0.304,0.375
0.319,0.298,0.383
0.323,0.290,0.387
0.353,0.294,0.353
0.400,0.300,0.300
0.353,0.353,0.294
0.389,0.333,0.278
0.389,0.333,0.278
0.421,0.316,0.263
0.389,0.333,0.278
0.421,0.316,0.263
0.409,0.318,0.273
0.421,0.316,0.263
0.427,0.255,0.318
0.434,0.260,0.306
0.462,0.260,0.278
0.454,0.263,0.283
0.442,0.247,0.312
0.441,0.268,0.290
0.446,0.266,0.288
0.443,0.268,0.289
0.441,0.268,0.291
0.455,0.264,0.282
0.366,0.329,0.305
0.365,0.329,0.306
0.360,0.337,0.302
0.365,0.329,0.306
0.357,0.333,0.310
0.357,0.333,0.310
0.357,0.333,0.310
0.357,0.333,0.310
0.357,0.333,0.310
0.357,0.333,0.310
0.349,0.337,0.313
0.349,0.337,0.313
0.363,0.325,0.312
0.356,0.315,0.329
0.364,0.291,0.345
0.370,0.259,0.370
0.417,0.250,0.333
0.381,0.333,0.286
0.407,0.296,0.296
0.441,0.294,0.265
0.488,0.279,0.233
0.500,0.268,0.232
0.455,0.242,0.303
0.412,0.237,0.350
0.424,0.235,0.341
0.444,0.235,0.321
0.455,0.234,0.312
0.459,0.243,0.297
0.459,0.243,0.297
0.464,0.246,0.290
0.479,0.254,0.268
0.486,0.257,0.257
0.493,0.260,0.247
0.493,0.261,0.246
0.500,0.276,0.224
0.500,0.279,0.221
0.508,0.286,0.206
0.508,0.286,0.206
0.515,0.279,0.206
0.507,0.284,0.209
0.522,0.275,0.203
0.515,0.288,0.197
0.508,0.311,0.180
0.458,0.373,0.169
0.480,0.320,0.200
0.512,0.268,0.220
0.500,0.263,0.237
0.472,0.278,0.250
0.469,0.281,0.250
0.452,0.290,0.258
0.433,0.300,0.267
0.407,0.333,0.259
0.400,0.320,0.280
0.409,0.318,0.273
0.389,0.333,0.278
0.353,0.353,0.294
0.353,0.353,0.294
0.353,0.353,0.294
0.375,0.375,0.250
0.375,0.375,0.250
0.333,0.333,0.333
0.400,0.300,0.300
0.364,0.273,0.364
0.357,0.286,0.357
0.400,0.267,0.333
0.400,0.267,0.333
0.400,0.267,0.333
0.400,0.267,0.333
0.400,0.267,0.333
0.400,0.267,0.333
0.400,0.267,0.333
0.357,0.286,0.357
0.357,0.286,0.357
0.400,0.267,0.333
0.375,0.250,0.375
0.353,0.294,0.353
0.350,0.300,0.350
0.333,0.286,0.381
0.348,0.304,0.348
0.333,0.292,0.375
0.333,0.292,0.375
0.346,0.269,0.385
0.346,0.269,0.385
0.345,0.276,0.379
0.323,0.290,0.387
0.333,0.273,0.394
0.333,0.278,0.389
0.316,0.289,0.395
0.317,0.293,0.390
0.310,0.310,0.381
0.317,0.293,0.390
0.317,0.293,0.390
0.317,0.293,0.390
0.302,0.302,0.395
0.302,0.302,0.395
0.318,0.295,0.386
0.318,0.295,0.386
0.302,0.302,0.395
0.317,0.293,0.390
0.317,0.293,0.390
0.333,0.278,0.389
0.345,0.276,0.379
0.360,0.280,0.360
0.333,0.292,0.375
0.333,0.292,0.375
0.348,0.304,0.348
0.364,0.273,0.364
0.333,0.286,0.381
0.368,0.263,0.368
0.375,0.250,0.375
0.417,0.250,0.333
0.364,0.273,0.364
0.364,0.273,0.364
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.333,0.333,0.333
0.375,0.375,0.250
0.375,0.375,0.250
0.375,0.375,0.250
0.400,0.300,0.300
0.364,0.273,0.364
0.417,0.250,0.333
0.400,0.267,0.333
0.353,0.294,0.353
0.350,0.300,0.350
0.333,0.286,0.381
0.348,0.304,0.348
0.333,0.292,0.375
0.333,0.292,0.375
0.333,0.292,0.375
0.333,0.292,0.375
0.333,0.292,0.375
0.360,0.280,0.360
0.360,0.280,0.360
0.360,0.280,0.360
0.360,0.280,0.360
0.333,0.292,0.375
0.333,0.292,0.375
0.348,0.304,0.348
0.348,0.304,0.348
0.348,0.304,0.348
0.364,0.273,0.364
0.364,0.273,0.364
0.333,0.286,0.381
0.333,0.286,0.381
0.350,0.300,0.350
0.348,0.304,0.348
0.333,0.292,0.375
0.346,0.269,0.385
0.345,0.276,0.379
0.345,0.276,0.379
0.333,0.296,0.370
0.333,0.286,0.381
0.353,0.294,0.353
0.353,0.294,0.353
0.400,0.267,0.333
0.385,0.231,0.385
0.417,0.250,0.333
0.357,0.286,0.357
0.400,0.267,0.333
0.353,0.294,0.353
0.389,0.278,0.333
0.350,0.300,0.350
0.389,0.278,0.333
0.353,0.294,0.353
0.353,0.294,0.353
0.368,0.263,0.368
0.364,0.273,0.364
0.333,0.296,0.370
0.333,0.278,0.389
0.317,0.293,0.390
0.300,0.300,0.400
0.308,0.308,0.385
0.297,0.324,0.378
0.306,0.333,0.361
0.286,0.343,0.371
0.286,0.343,0.371
0.286,0.343,0.371
0.294,0.324,0.382
0.281,0.344,0.375
0.281,0.344,0.375
0.281,0.344,0.375
0.281,0.344,0.375
0.281,0.344,0.375
0.290,0.323,0.387
0.290,0.323,0.387
0.323,0.290,0.387
0.310,0.276,0.414
0.321,0.286,0.393
0.333,0.259,0.407
0.320,0.280,0.400
0.348,0.261,0.391
0.333,0.286,0.381
0.333,0.278,0.389
0.385,0.231,0.385
0.333,0.333,0.333
0.429,0.286,0.286
0.429,0.286,0.286
0.375,0.250,0.375
0.333,0.250,0.417
0.353,0.235,0.412
0.333,0.286,0.381
0.333,0.286,0.381
0.333,0.286,0.381
0.348,0.261,0.391
0.320,0.280,0.400
0.321,0.286,0.393
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.308,0.269,0.423
0.350,0.250,0.400
0.308,0.231,0.462
0.375,0.375,0.250
0.389,0.333,0.278
0.391,0.348,0.261
0.400,0.350,0.250
0.381,0.333,0.286
0.316,0.368,0.316
0.409,0.318,0.273
0.421,0.316,0.263
0.421,0.316,0.263
0.409,0.318,0.273
0.400,0.350,0.250
0.417,0.333,0.250
0.450,0.350,0.200
0.412,0.353,0.235
0.421,0.316,0.263
0.400,0.350,0.250
0.444,0.333,0.222
0.444,0.333,0.222
0.455,0.318,0.227
0.462,0.308,0.231
0.462,0.308,0.231
0.481,0.296,0.222
0.500,0.267,0.233
0.514,0.270,0.216
0.532,0.277,0.191
0.549,0.275,0.176
0.549,0.275,0.176
0.554,0.277,0.169
0.537,0.293,0.171
0.513,0.319,0.168
0.508,0.322,0.169
0.514,0.321,0.164
0.519,0.326,0.155
0.528,0.317,0.156
0.530,0.319,0.151
0.534,0.324,0.142
0.528,0.342,0.130
0.524,0.354,0.122
0.529,0.339,0.132
0.534,0.316,0.150
0.531,0.304,0.165
0.523,0.296,0.181
0.381,0.351,0.268
0.378,0.329,0.293
0.371,0.315,0.315
0.368,0.326,0.305
0.375,0.333,0.292
0.466,0.331,0.202
0.524,0.296,0.180
0.501,0.278,0.221
0.494,0.273,0.233
0.483,0.266,0.251
0.479,0.257,0.265
0.500,0.251,0.249
0.511,0.248,0.241
0.508,0.246,0.246
0.499,0.247,0.254
0.497,0.249,0.254
0.496,0.248,0.257
0.462,0.246,0.292
0.434,0.248,0.318
0.475,0.274,0.251
0.493,0.312,0.195
0.366,0.505,0.129
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.520,0.280,0.200
0.523,0.273,0.205
0.530,0.273,0.197
0.533,0.267,0.200
0.500,0.305,0.195
0.484,0.333,0.183
0.481,0.344,0.175
0.490,0.343,0.167
0.502,0.325,0.172
0.510,0.295,0.195
0.486,0.269,0.245
0.462,0.253,0.285
0.448,0.247,0.305
0.450,0.248,0.302
0.479,0.245,0.276
0.488,0.251,0.261
0.492,0.264,0.244
0.491,0.274,0.235
0.489,0.277,0.234
0.486,0.279,0.235
0.482,0.283,0.235
0.479,0.284,0.237
0.476,0.285,0.240
0.473,0.287,0.241
0.472,0.287,0.241
0.472,0.286,0.242
0.474,0.285,0.241
0.473,0.279,0.247
0.475,0.275,0.250
0.476,0.276,0.248
0.475,0.273,0.252
0.474,0.277,0.249
0.477,0.279,0.245
0.479,0.274,0.247
0.473,0.280,0.247
0.469,0.286,0.245
0.481,0.279,0.240
0.484,0.273,0.244
0.484,0.271,0.245
0.482,0.277,0.241
0.483,0.280,0.237
0.488,0.276,0.237
0.492,0.274,0.234
0.499,0.270,0.230
0.503,0.251,0.246
0.494,0.247,0.258
0.491,0.249,0.260
0.482,0.261,0.257
0.473,0.262,0.265
0.367,0.300,0.333
0.474,0.263,0.263
0.474,0.263,0.263
0.360,0.420,0.220
0.540,0.322,0.138
0.519,0.302,0.179
0.527,0.295,0.179
0.537,0.295,0.168
0.529,0.301,0.169
0.525,0.311,0.164
0.532,0.311,0.157
0.536,0.302,0.162
0.532,0.307,0.161
0.531,0.307,0.162
0.524,0.310,0.166
0.518,0.302,0.180
0.512,0.299,0.188
0.510,0.290,0.200
0.508,0.293,0.199
0.502,0.307,0.192
0.492,0.309,0.199
0.491,0.309,0.201
0.491,0.304,0.205
0.498,0.294,0.208
0.495,0.300,0.205
0.497,0.297,0.206
0.495,0.299,0.206
0.492,0.295,0.213
0.493,0.288,0.219
0.500,0.284,0.216
0.497,0.283,0.221
0.506,0.278,0.217
0.507,0.281,0.212
0.511,0.278,0.211
0.511,0.275,0.214
0.511,0.273,0.215
0.508,0.269,0.223
0.508,0.268,0.224
0.503,0.267,0.230
0.500,0.267,0.233
0.500,0.268,0.232
0.492,0.266,0.242
0.489,0.264,0.247
0.485,0.262,0.253
0.483,0.260,0.257
0.482,0.258,0.260
0.482,0.257,0.262
0.482,0.256,0.262
0.480,0.257,0.263
0.477,0.257,0.266
0.479,0.258,0.263
0.480,0.257,0.263
0.481,0.254,0.265
0.481,0.257,0.262
0.479,0.265,0.256
0.475,0.266,0.259
0.478,0.265,0.257
0.477,0.260,0.263
0.478,0.258,0.263
0.480,0.259,0.261
0.478,0.254,0.268
0.474,0.254,0.272
0.483,0.257,0.260
0.481,0.259,0.259
0.477,0.255,0.268
0.485,0.259,0.256
0.479,0.256,0.266
0.480,0.259,0.261
0.482,0.259,0.259
0.481,0.261,0.258
0.479,0.261,0.261
0.475,0.261,0.264
0.473,0.258,0.269
0.472,0.257,0.271
0.471,0.256,0.272
0.474,0.256,0.270
0.478,0.256,0.266
0.479,0.257,0.264
0.481,0.255,0.264
0.472,0.251,0.276
0.470,0.251,0.279
0.466,0.250,0.284
0.469,0.250,0.281
0.466,0.249,0.285
0.467,0.251,0.282
0.467,0.251,0.281
0.467,0.252,0.282
0.467,0.252,0.281
0.466,0.251,0.284
0.467,0.250,0.283
0.465,0.248,0.287
0.460,0.246,0.294
0.467,0.251,0.283
0.462,0.250,0.288
0.470,0.254,0.276
0.466,0.255,0.279
0.467,0.256,0.277
0.469,0.254,0.277
0.463,0.248,0.289
0.466,0.250,0.284
0.466,0.251,0.284
0.468,0.255,0.277
0.474,0.261,0.266
0.473,0.259,0.268
0.481,0.260,0.260
0.479,0.254,0.267
0.474,0.252,0.274
0.484,0.257,0.259
0.477,0.262,0.262
0.480,0.261,0.259
0.500,0.264,0.236
0.508,0.271,0.220
0.512,0.284,0.204
0.510,0.312,0.178
0.485,0.337,0.178
0.477,0.344,0.179
0.480,0.333,0.187
0.500,0.303,0.197
0.527,0.273,0.200
0.539,0.265,0.196
0.539,0.265,0.196
0.538,0.264,0.198
0.536,0.280,0.184
0.497,0.327,0.175
0.497,0.335,0.168
0.502,0.338,0.159
0.514,0.320,0.166
0.498,0.286,0.215
0.489,0.279,0.232
0.477,0.272,0.252
0.484,0.275,0.242
0.511,0.287,0.201
0.528,0.314,0.157
0.522,0.330,0.148
0.519,0.333,0.148
0.526,0.293,0.180
0.500,0.275,0.225
0.479,0.265,0.256
