aX,aY,aZ,gX,gY,gZ
-0.102,1.478,-1.322,147.888,-9.033,18.616
-0.062,1.465,-1.270,129.517,-14.282,18.677
-0.002,1.464,-1.233,114.380,-15.564,17.395
0.047,1.510,-1.284,104.553,-4.028,21.423
0.015,1.528,-1.445,100.830,19.592,26.855
-0.035,1.522,-1.604,98.328,36.865,26.245
-0.067,1.525,-1.720,91.309,39.673,23.315
-0.228,1.525,-1.725,86.609,32.166,9.399
0.026,1.531,-1.786,94.910,19.409,-30.701
-0.014,1.584,-1.742,76.782,-6.531,-18.188
-0.047,1.525,-1.835,77.393,-23.071,-7.202
-0.040,1.489,-1.964,71.899,-19.714,-3.540
-0.012,1.523,-2.114,61.462,0.305,-2.197
0.024,1.683,-2.326,41.931,41.504,6.348
0.111,1.686,-2.545,47.607,51.636,11.719
0.154,1.693,-2.761,49.255,44.006,19.226
0.210,1.683,-3.047,34.302,23.132,22.705
0.304,1.769,-3.211,3.845,-3.845,18.616
0.298,1.840,-3.192,-22.949,-25.574,9.521
0.100,1.816,-2.936,-42.542,-25.574,-1.221
-0.006,1.720,-2.672,-55.237,-12.085,-9.949
-0.015,1.592,-2.428,-60.364,3.784,-13.672
-0.005,1.471,-2.134,-61.646,14.954,-9.583
0.021,1.379,-1.877,-73.364,11.780,-7.263
0.038,1.308,-1.719,-92.041,-0.793,-13.000
-0.043,1.311,-1.672,-103.821,-10.010,-23.560
-0.069,1.374,-1.722,-104.919,-10.925,-29.236
-0.027,1.445,-1.814,-103.760,-8.789,-24.475
-0.003,1.571,-1.901,-106.445,-6.348,-17.334
0.011,1.658,-1.962,-111.877,-5.005,-17.212
0.004,1.672,-1.955,-118.958,-7.263,-23.926
-0.004,1.629,-1.819,-126.282,-16.846,-32.471
-0.005,1.592,-1.637,-134.583,-26.428,-34.668
-0.039,1.540,-1.463,-138.245,-32.776,-31.128
-0.029,1.460,-1.299,-138.672,-44.006,-31.250
-0.021,1.391,-1.199,-140.686,-54.810,-35.339
-0.059,1.357,-1.157,-143.799,-61.890,-40.161
-0.058,1.349,-1.103,-146.912,-66.223,-44.128
-0.018,1.350,-1.041,-149.414,-70.435,-45.532
0.014,1.357,-0.963,-149.414,-76.965,-43.945
0.037,1.340,-0.876,-149.170,-85.754,-43.884
0.075,1.263,-0.792,-150.513,-91.309,-46.082
0.090,1.177,-0.702,-154.480,-87.097,-47.668
0.078,1.092,-0.604,-158.997,-72.083,-47.546
0.093,1.045,-0.495,-164.917,-51.453,-44.617
0.118,1.001,-0.422,-169.922,-29.846,-39.551
0.128,0.954,-0.359,-171.326,-12.573,-34.424
0.144,0.908,-0.281,-171.997,-3.967,-30.640
0.165,0.847,-0.196,-172.913,-3.357,-28.503
0.188,0.773,-0.097,-171.692,-6.775,-27.832
0.207,0.702,-0.008,-168.091,-11.597,-28.687
0.221,0.633,0.070,-162.903,-16.479,-31.677
0.233,0.563,0.149,-158.020,-20.935,-35.950
0.246,0.497,0.219,-153.625,-23.621,-40.405
0.246,0.433,0.282,-148.499,-23.315,-44.312
0.247,0.351,0.337,-141.785,-20.813,-47.791
0.256,0.266,0.381,-135.498,-17.395,-50.842
0.250,0.195,0.414,-128.845,-14.221,-53.528
0.230,0.111,0.445,-120.361,-12.085,-56.702
0.208,0.004,0.462,-110.474,-10.986,-60.669
0.196,-0.094,0.464,-100.647,-10.620,-63.477
0.151,-0.160,0.446,-90.332,-10.864,-64.392
0.069,-0.196,0.409,-77.942,-11.047,-62.683
0.028,-0.230,0.364,-64.392,-10.315,-57.556
0.004,-0.264,0.335,-52.307,-7.996,-49.072
-0.024,-0.303,0.325,-43.091,-4.456,-40.405
-0.053,-0.342,0.320,-36.316,-0.061,-34.424
-0.076,-0.395,0.314,-30.945,6.042,-30.029
-0.078,-0.456,0.314,-26.733,13.000,-25.574
-0.073,-0.500,0.320,-23.315,18.982,-20.935
-0.072,-0.516,0.329,-20.020,23.560,-16.785
-0.067,-0.527,0.331,-14.709,25.574,-14.893
-0.058,-0.518,0.326,-7.874,23.804,-14.221
-0.064,-0.489,0.322,-0.549,18.127,-13.611
-0.100,-0.478,0.323,8.728,9.521,-13.489
-0.118,-0.497,0.332,19.714,0.000,-14.343
-0.133,-0.517,0.339,30.762,-8.667,-14.648
-0.158,-0.517,0.351,41.016,-16.113,-13.000
-0.188,-0.497,0.359,51.880,-21.484,-10.071
-0.196,-0.472,0.357,62.744,-23.621,-5.371
-0.195,-0.421,0.343,72.632,-21.362,2.136
-0.200,-0.357,0.323,81.665,-14.404,13.184
-0.191,-0.313,0.297,90.027,-4.028,24.963
-0.154,-0.268,0.275,96.313,6.714,36.011
-0.115,-0.201,0.262,102.173,17.151,44.922
-0.082,-0.115,0.254,110.229,25.391,50.354
-0.036,-0.023,0.231,120.056,29.175,51.636
-0.006,0.092,0.188,130.005,29.480,49.866
-0.024,0.211,0.160,139.282,28.870,46.509
-0.050,0.305,0.130,147.217,30.518,43.579
-0.089,0.371,0.081,153.503,34.485,44.983
-0.120,0.411,0.022,159.668,41.443,51.453
-0.161,0.470,-0.064,163.696,51.331,59.998
-0.247,0.540,-0.199,165.161,62.683,69.275
-0.296,0.587,-0.375,167.053,76.050,79.651
-0.292,0.601,-0.531,164.429,88.928,89.600
-0.244,0.649,-0.625,153.870,93.750,95.337
-0.173,0.712,-0.671,144.836,87.952,92.468
-0.143,0.750,-0.707,143.677,71.899,81.909
-0.104,0.800,-0.737,145.203,49.927,64.575
-0.110,0.863,-0.757,147.095,25.085,42.603
-0.124,0.870,-0.744,151.428,2.380,21.362
-0.116,0.855,-0.719,154.297,-13.428,8.484
-0.188,0.859,-0.692,155.151,-21.423,6.104
-0.086,0.810,-0.720,176.941,-28.015,4.639
-0.151,1.045,-0.736,158.508,-40.283,38.513
-0.162,1.021,-0.770,145.203,-4.333,53.772
0.026,1.054,-0.839,145.203,-12.390,44.434
0.023,1.164,-0.847,126.526,8.240,47.852
0.104,1.257,-0.902,119.507,11.169,46.570
0.119,1.338,-0.899,128.174,2.380,47.485
0.148,1.422,-0.916,136.963,-4.517,52.612
0.162,1.471,-0.983,145.325,-4.761,56.335
0.153,1.512,-1.119,149.841,11.780,58.533
0.149,1.569,-1.241,166.016,21.912,52.490
0.109,1.578,-1.337,178.406,21.179,45.471
0.094,1.528,-1.386,179.260,12.390,43.518
0.112,1.495,-1.363,168.945,-0.549,44.922
0.118,1.497,-1.316,156.799,-11.292,42.297
0.096,1.509,-1.278,148.682,-15.076,34.424
0.075,1.521,-1.282,146.851,-12.085,27.893
0.050,1.529,-1.307,148.499,-7.751,25.513
0.042,1.548,-1.330,149.780,-4.822,28.381
0.021,1.595,-1.347,150.208,-3.174,34.973
0.024,1.656,-1.425,141.907,0.916,46.387
0.005,1.682,-1.543,130.066,12.695,56.152
-0.016,1.698,-1.665,114.746,31.494,61.707
-0.013,1.743,-1.792,93.933,50.598,62.561
-0.019,1.823,-1.842,73.181,64.636,58.289
0.054,1.852,-1.961,62.378,69.214,51.453
0.076,1.933,-2.089,57.251,62.866,45.166
0.079,1.993,-2.266,54.626,54.260,37.537
0.072,2.063,-2.457,28.015,10.864,17.578
-0.002,2.007,-2.407,-8.606,-14.404,5.371
-0.078,1.917,-2.208,-43.762,-20.325,-8.789
-0.157,1.849,-2.011,-79.041,-13.672,-22.095
-0.179,1.794,-1.812,-103.210,-7.385,-29.541
-0.173,1.732,-1.627,-112.061,-0.610,-28.564
-0.176,1.665,-1.506,-113.831,5.554,-27.588
-0.139,1.594,-1.417,-113.464,5.249,-32.593
-0.125,1.555,-1.341,-109.924,-1.953,-39.551
-0.099,1.553,-1.290,-104.004,-17.700,-47.302
-0.073,1.574,-1.262,-96.069,-36.316,-53.406
-0.078,1.606,-1.250,-88.013,-48.584,-58.716
-0.058,1.604,-1.267,-83.740,-53.833,-62.134
-0.056,1.584,-1.285,-85.754,-54.932,-61.218
-0.042,1.606,-1.263,-96.252,-53.528,-57.434
-0.023,1.626,-1.227,-108.582,-49.561,-53.528
-0.024,1.609,-1.186,-116.455,-44.250,-51.086
-0.011,1.578,-1.128,-123.779,-41.443,-51.453
0.000,1.517,-1.029,-131.165,-42.847,-55.115
0.013,1.461,-0.909,-136.719,-46.509,-59.875
-0.008,1.390,-0.802,-141.418,-48.950,-63.904
-0.022,1.316,-0.721,-144.104,-48.401,-66.956
-0.016,1.257,-0.687,-145.386,-44.739,-67.383
-0.025,1.209,-0.688,-146.057,-38.086,-64.758
-0.028,1.181,-0.715,-146.729,-31.372,-59.082
-0.020,1.145,-0.733,-148.987,-26.123,-51.880
-0.002,1.108,-0.724,-154.175,-25.024,-44.189
0.015,1.074,-0.683,-160.461,-25.024,-38.879
0.042,1.043,-0.622,-168.640,-24.963,-37.048
0.048,1.012,-0.539,-175.598,-25.146,-36.621
0.056,0.970,-0.459,-178.711,-25.146,-36.377
0.089,0.906,-0.413,-177.979,-25.818,-35.583
0.094,0.843,-0.402,-173.157,-25.208,-33.508
0.081,0.801,-0.395,-169.800,-23.315,-31.860
0.081,0.770,-0.369,-169.556,-21.301,-30.640
0.097,0.729,-0.323,-168.762,-19.043,-27.710
0.136,0.664,-0.254,-167.847,-16.968,-23.499
0.164,0.595,-0.181,-166.870,-15.747,-20.447
0.188,0.533,-0.103,-165.649,-16.174,-20.325
0.208,0.476,-0.026,-163.025,-17.700,-23.437
0.213,0.410,0.039,-157.043,-20.630,-27.893
0.225,0.346,0.093,-149.292,-25.269,-31.982
0.222,0.292,0.154,-140.808,-29.297,-34.912
0.210,0.229,0.193,-130.798,-32.471,-37.354
0.192,0.135,0.206,-119.019,-35.278,-39.673
0.172,0.037,0.210,-107.300,-37.720,-41.565
0.139,-0.043,0.219,-98.572,-39.368,-43.457
0.106,-0.131,0.229,-91.431,-38.513,-45.166
0.079,-0.217,0.238,-84.961,-34.790,-45.471
0.055,-0.280,0.249,-79.468,-27.100,-42.725
0.032,-0.320,0.267,-74.646,-16.663,-37.170
0.023,-0.353,0.289,-68.970,-5.371,-29.785
0.019,-0.373,0.295,-61.279,5.249,-20.996
0.001,-0.398,0.286,-51.392,13.977,-12.329
-0.014,-0.455,0.271,-39.612,18.494,-6.775
-0.040,-0.501,0.263,-29.724,18.921,-4.761
-0.057,-0.506,0.281,-23.437,15.503,-4.333
-0.060,-0.493,0.319,-17.883,10.315,-3.906
-0.041,-0.482,0.359,-10.315,8.362,-0.854
-0.016,-0.482,0.387,-1.343,11.719,5.249
-0.015,-0.479,0.393,7.751,20.691,11.780
-0.017,-0.486,0.368,18.005,32.654,17.700
-0.014,-0.487,0.334,27.100,43.274,22.949
-0.014,-0.467,0.293,34.424,51.086,27.344
-0.025,-0.433,0.254,40.955,56.213,29.480
-0.045,-0.390,0.220,48.645,58.411,30.640
-0.043,-0.343,0.191,57.129,60.120,33.203
-0.030,-0.291,0.155,64.697,64.209,37.659
-0.017,-0.216,0.116,70.923,70.007,42.114
-0.005,-0.125,0.071,76.416,77.393,46.143
0.001,-0.055,0.012,82.825,83.984,48.218
0.001,-0.011,-0.057,89.233,87.585,48.279
-0.007,0.054,-0.117,94.238,86.426,45.227
-0.001,0.138,-0.150,96.008,79.773,39.124
0.019,0.215,-0.150,98.206,68.542,32.227
0.036,0.269,-0.151,102.234,55.725,25.452
0.013,0.308,-0.157,107.361,44.739,18.311
0.006,0.345,-0.171,111.328,38.635,12.573
0.004,0.359,-0.204,112.610,37.720,9.277
-0.028,0.386,-0.234,112.976,40.161,7.629
-0.078,0.434,-0.264,112.305,43.091,5.554
-0.099,0.479,-0.290,111.633,44.006,3.357
-0.098,0.498,-0.316,113.708,42.542,2.319
-0.108,0.483,-0.329,119.324,37.231,-0.610
-0.102,0.472,-0.302,125.488,28.503,-4.089
-0.078,0.489,-0.261,130.249,20.142,-5.005
-0.088,0.564,-0.240,133.728,18.494,-3.845
-0.104,0.669,-0.277,134.338,25.757,-1.953
-0.163,0.753,-0.373,136.719,42.358,1.465
-0.222,0.844,-0.496,141.785,63.293,7.080
-0.222,0.932,-0.639,145.935,77.148,14.221
-0.224,1.002,-0.789,152.954,77.148,19.714
-0.236,1.047,-0.868,160.095,61.035,18.677
-0.184,1.089,-0.888,163.391,33.508,13.855
-0.153,1.132,-0.863,164.673,7.080,9.949
-0.166,1.181,-0.805,164.001,-9.399,5.493
-0.124,1.210,-0.793,162.109,-10.925,5.615
-0.129,1.204,-0.885,164.307,3.723,13.000
-0.205,1.245,-1.016,168.518,27.100,21.912
-0.216,1.321,-1.135,166.748,46.875,29.724
-0.214,1.358,-1.265,163.940,56.885,35.828
-0.220,1.362,-1.383,160.645,53.589,35.522
-0.191,1.345,-1.444,151.428,37.415,29.602
-0.120,1.262,-1.453,137.878,18.677,23.132
-0.170,1.235,-1.426,122.375,13.916,18.982
-0.238,1.274,-1.375,101.257,26.794,15.869
-0.309,1.357,-1.370,83.496,48.157,18.860
-0.350,1.463,-1.410,74.402,66.345,27.466
-0.361,1.554,-1.463,69.031,73.364,33.203
-0.328,1.591,-1.517,68.787,69.702,33.325
-0.313,1.604,-1.591,72.998,57.129,29.541
-0.284,1.593,-1.666,77.148,39.124,22.888
-0.258,1.605,-1.772,77.515,24.414,17.822
-0.317,1.654,-1.935,73.914,23.804,15.320
-0.376,1.684,-2.157,64.148,34.241,15.503
-0.420,1.699,-2.392,50.964,49.255,18.250
-0.430,1.660,-2.589,38.879,59.509,18.494
-0.439,1.684,-2.732,23.560,55.298,15.442
-0.463,1.701,-2.751,6.470,35.950,10.193
-0.422,1.659,-2.473,-32.471,-9.888,-7.385
-0.484,1.610,-2.282,-48.279,-22.217,-14.832
-0.531,1.517,-2.132,-56.396,-24.170,-19.592
-0.533,1.473,-2.058,-61.829,-18.799,-17.761
-0.556,1.446,-2.041,-68.787,-11.353,-13.245
-0.566,1.436,-2.016,-77.881,-7.996,-12.085
-0.565,1.441,-1.980,-88.196,-11.108,-12.756
-0.583,1.423,-1.907,-94.727,-21.179,-13.000
-0.590,1.409,-1.842,-97.473,-34.363,-11.963
-0.590,1.413,-1.772,-97.534,-46.814,-9.827
-0.539,1.444,-1.716,-100.464,-53.345,-3.967
-0.519,1.468,-1.666,-106.506,-49.683,4.883
-0.457,1.490,-1.589,-115.845,-43.823,9.155
-0.422,1.519,-1.493,-127.563,-42.603,12.207
-0.358,1.500,-1.385,-137.207,-48.584,12.268
-0.295,1.439,-1.286,-143.433,-59.509,7.751
-0.269,1.394,-1.185,-145.996,-72.876,0.488
-0.245,1.363,-1.075,-145.569,-85.632,-4.639
-0.216,1.337,-0.966,-142.334,-97.351,-6.714
-0.175,1.321,-0.867,-139.648,-104.187,-8.118
-0.120,1.291,-0.788,-138.550,-102.051,-7.874
-0.063,1.259,-0.740,-139.221,-93.506,-6.226
-0.027,1.230,-0.711,-140.442,-83.618,-5.981
0.002,1.194,-0.675,-142.944,-78.979,-7.874
0.038,1.161,-0.612,-147.095,-81.909,-12.634
0.049,1.089,-0.525,-149.902,-89.600,-19.958
0.062,0.982,-0.421,-150.513,-99.548,-29.297
0.076,0.902,-0.291,-151.611,-107.727,-36.255
0.090,0.868,-0.170,-151.367,-109.192,-39.246
0.129,0.816,-0.078,-148.682,-100.647,-39.185
0.167,0.752,-0.028,-145.691,-83.923,-36.011
0.197,0.705,-0.000,-142.883,-64.270,-32.471
0.225,0.664,0.003,-139.160,-48.035,-29.785
0.229,0.617,-0.010,-133.545,-38.696,-29.541
0.211,0.562,-0.024,-127.380,-38.757,-34.241
0.205,0.465,-0.005,-123.901,-48.035,-42.419
0.187,0.365,0.050,-121.826,-59.509,-50.720
0.117,0.282,0.102,-118.408,-65.674,-58.960
0.078,0.205,0.152,-114.685,-65.186,-65.063
0.054,0.139,0.197,-110.901,-57.495,-64.514
0.038,0.078,0.223,-106.323,-42.847,-58.533
0.014,0.016,0.248,-99.792,-24.780,-50.598
0.013,-0.074,0.244,-91.614,-7.751,-42.725
0.004,-0.159,0.218,-83.374,3.784,-35.583
-0.032,-0.215,0.193,-75.317,8.850,-30.457
-0.076,-0.275,0.179,-67.200,6.897,-30.090
-0.099,-0.338,0.185,-58.960,0.488,-31.128
-0.113,-0.377,0.218,-52.429,-7.568,-29.968
-0.115,-0.397,0.263,-46.143,-13.367,-26.917
-0.086,-0.409,0.304,-39.307,-13.489,-22.278
-0.050,-0.416,0.338,-31.921,-7.996,-15.076
-0.020,-0.406,0.359,-24.780,0.488,-7.263
0.002,-0.396,0.362,-16.968,9.949,-1.953
0.024,-0.400,0.353,-9.460,17.029,-0.183
0.034,-0.409,0.339,-2.075,19.531,-2.014
0.016,-0.435,0.320,5.249,17.944,-5.859
-0.018,-0.474,0.312,13.062,12.573,-12.878
-0.062,-0.490,0.322,20.996,5.249,-18.982
-0.083,-0.479,0.340,29.053,-0.610,-19.897
-0.097,-0.453,0.358,38.879,-2.991,-15.564
-0.088,-0.427,0.363,50.049,-0.916,-8.362
-0.067,-0.367,0.355,59.631,4.456,-0.732
-0.067,-0.307,0.340,69.519,12.817,7.324
-0.050,-0.250,0.294,79.956,22.156,13.794
-0.036,-0.192,0.248,87.708,30.823,19.348
-0.046,-0.135,0.205,93.567,37.415,23.315
-0.054,-0.082,0.168,97.412,41.138,24.658
-0.047,-0.040,0.145,100.769,41.565,24.536
-0.057,0.011,0.128,104.797,39.612,24.597
-0.075,0.077,0.104,109.924,35.706,23.560
-0.098,0.145,0.067,119.019,30.212,22.766
-0.116,0.221,0.015,130.127,23.010,23.621
-0.115,0.297,-0.052,142.029,15.625,26.184
-0.099,0.369,-0.112,150.452,10.193,28.748
-0.087,0.451,-0.146,151.855,7.568,30.701
-0.066,0.512,-0.165,147.278,9.583,32.593
-0.046,0.569,-0.179,141.968,16.174,34.058
-0.002,0.604,-0.212,136.963,23.926,35.583
0.027,0.589,-0.275,137.878,30.884,36.377
0.034,0.647,-0.371,144.226,33.142,36.987
-0.028,0.755,-0.491,154.358,27.039,37.354
-0.048,0.834,-0.585,167.236,12.817,41.016
-0.024,0.932,-0.642,174.866,-1.526,50.171
0.015,1.080,-0.666,173.645,-3.174,62.500
0.059,1.235,-0.651,165.344,10.498,73.669
0.104,1.320,-0.733,154.297,36.682,79.041
0.205,1.371,-0.890,157.898,69.153,87.219
0.069,1.448,-1.029,154.785,71.045,97.900
0.033,1.382,-1.282,149.170,67.200,59.998
0.046,1.505,-1.309,152.649,46.997,17.395
-0.022,1.529,-1.293,164.124,3.052,7.324
0.008,1.374,-1.229,175.781,-34.119,9.033
-0.034,1.309,-1.116,174.133,-47.668,17.944
-0.073,1.339,-1.023,161.865,-34.302,26.428
-0.101,1.390,-1.001,150.818,-3.601,34.363
-0.177,1.435,-1.066,147.949,32.166,44.067
-0.203,1.496,-1.160,148.010,61.035,55.969
-0.177,1.556,-1.251,148.071,72.083,71.167
-0.181,1.588,-1.343,149.963,65.430,79.651
-0.178,1.631,-1.430,151.672,44.189,74.585
-0.134,1.641,-1.505,149.414,17.029,62.500
-0.151,1.598,-1.570,141.785,-0.793,50.415
-0.190,1.576,-1.583,126.587,-1.831,42.114
-0.188,1.591,-1.604,105.652,12.146,41.748
-0.241,1.616,-1.653,88.501,35.461,47.302
-0.275,1.693,-1.747,74.646,59.875,54.443
-0.208,1.783,-1.800,86.182,75.439,58.472
-0.174,1.893,-1.985,101.563,69.397,62.500
-0.178,1.954,-2.312,114.197,53.772,60.242
-0.098,2.042,-2.681,109.619,39.856,53.955
-0.087,2.125,-2.947,67.932,21.484,44.006
-0.112,2.143,-2.987,3.357,0.793,27.893
-0.224,2.041,-2.754,-54.138,1.770,6.226
-0.320,1.912,-2.405,-100.403,12.756,-13.367
-0.329,1.829,-2.061,-135.071,12.451,-18.311
-0.279,1.708,-1.698,-138.428,1.587,-14.465
-0.183,1.588,-1.437,-125.854,-16.785,-16.663
-0.158,1.500,-1.309,-114.014,-34.790,-26.184
-0.157,1.468,-1.242,-101.746,-45.227,-37.781
-0.145,1.501,-1.259,-86.731,-51.880,-40.344
-0.127,1.521,-1.318,-85.571,-46.997,-36.072
-0.144,1.558,-1.393,-87.402,-39.246,-36.865
-0.159,1.629,-1.456,-94.238,-35.034,-40.222
-0.153,1.653,-1.458,-103.821,-36.133,-44.128
-0.124,1.633,-1.365,-114.868,-43.152,-49.438
-0.098,1.627,-1.208,-127.686,-51.636,-56.152
-0.082,1.599,-1.031,-137.451,-57.922,-64.819
-0.049,1.513,-0.888,-140.137,-60.547,-74.097
-0.035,1.446,-0.778,-138.794,-60.669,-82.336
-0.015,1.407,-0.721,-135.193,-57.739,-89.172
-0.027,1.343,-0.722,-128.174,-52.063,-93.811
-0.097,1.279,-0.798,-119.995,-46.570,-94.727
-0.160,1.227,-0.899,-118.408,-44.006,-87.830
-0.102,1.195,-0.931,-126.038,-45.715,-72.144
-0.058,1.202,-0.896,-139.038,-46.509,-56.335
-0.018,1.208,-0.840,-151.001,-43.213,-50.842
0.027,1.168,-0.793,-159.790,-37.781,-52.734
0.014,1.143,-0.750,-164.429,-34.180,-56.824
0.004,1.107,-0.709,-166.931,-34.973,-61.462
0.008,1.057,-0.672,-166.565,-40.527,-64.697
0.013,0.987,-0.624,-165.222,-49.805,-66.956
0.038,0.885,-0.547,-164.429,-61.646,-69.519
0.047,0.817,-0.453,-165.710,-70.129,-71.472
0.051,0.778,-0.370,-168.152,-67.749,-72.327
0.023,0.753,-0.286,-171.387,-57.129,-69.458
0.024,0.699,-0.227,-173.767,-41.443,-62.927
0.035,0.649,-0.187,-174.683,-24.109,-54.993
0.047,0.602,-0.158,-174.011,-10.620,-48.584
0.061,0.528,-0.137,-171.204,-4.639,-45.715
0.081,0.443,-0.103,-167.236,-6.104,-46.509
0.080,0.331,-0.068,-163.147,-12.878,-50.842
0.042,0.250,-0.032,-156.982,-23.682,-57.861
-0.007,0.197,0.009,-150.635,-36.987,-64.270
-0.053,0.124,0.043,-141.785,-46.814,-67.078
-0.084,0.055,0.096,-133.057,-49.133,-66.833
-0.099,-0.022,0.174,-125.610,-45.654,-63.293
-0.099,-0.130,0.249,-116.821,-38.452,-56.580
-0.089,-0.251,0.322,-107.056,-29.663,-47.424
-0.089,-0.345,0.361,-97.595,-18.494,-37.781
-0.099,-0.416,0.390,-87.341,-6.348,-29.175
-0.100,-0.460,0.399,-75.989,3.906,-20.386
-0.109,-0.484,0.385,-62.073,14.038,-11.047
-0.111,-0.497,0.344,-47.424,21.667,-2.197
-0.087,-0.496,0.302,-34.607,27.283,8.850
-0.066,-0.472,0.259,-23.499,32.043,20.264
-0.037,-0.445,0.217,-13.428,35.706,29.480
-0.016,-0.432,0.166,-4.395,38.025,36.560
-0.001,-0.429,0.119,2.136,39.429,39.124
0.024,-0.417,0.102,4.028,38.940,38.086
0.042,-0.391,0.102,4.944,36.865,35.889
0.064,-0.369,0.112,8.057,34.119,33.813
0.092,-0.353,0.116,12.207,32.104,31.433
0.109,-0.326,0.111,17.151,30.701,28.931
0.095,-0.312,0.093,23.865,29.785,25.757
0.085,-0.332,0.068,31.555,28.198,21.729
0.077,-0.334,0.055,37.231,25.757,18.494
0.064,-0.309,0.056,42.236,23.743,17.029
0.065,-0.303,0.057,48.523,22.827,16.357
0.071,-0.300,0.066,55.115,24.048,17.090
0.070,-0.260,0.080,60.181,27.588,18.494
0.064,-0.218,0.071,66.040,34.180,20.569
0.070,-0.197,0.020,73.853,42.664,23.682
0.021,-0.147,-0.064,83.618,51.636,26.306
-0.023,-0.089,-0.149,92.896,59.448,28.381
-0.036,-0.053,-0.209,98.938,61.890,32.227
-0.041,-0.008,-0.214,100.525,58.533,36.743
-0.031,0.054,-0.176,98.450,54.504,39.490
-0.030,0.109,-0.129,96.436,54.077,40.222
-0.024,0.161,-0.144,98.816,61.218,41.626
-0.049,0.212,-0.255,107.727,75.867,44.983
-0.092,0.282,-0.413,120.178,91.919,50.537
-0.129,0.388,-0.569,129.272,102.417,56.885
-0.139,0.495,-0.709,135.254,103.577,61.646
-0.105,0.564,-0.829,136.780,93.750,62.683
-0.031,0.562,-0.876,135.010,75.134,57.617
0.031,0.562,-0.823,128.845,49.133,46.143
0.050,0.584,-0.681,120.544,21.729,30.334
0.032,0.598,-0.560,117.432,-0.122,13.733
-0.012,0.607,-0.472,120.850,-13.123,2.380
-0.066,0.650,-0.420,129.150,-17.639,-1.648
-0.095,0.704,-0.401,140.564,-14.160,1.038
-0.101,0.754,-0.436,152.954,-6.409,8.240
-0.101,0.809,-0.493,163.879,2.075,15.564
-0.094,0.899,-0.568,170.532,7.629,20.325
-0.091,0.964,-0.657,173.218,7.080,20.630
-0.097,0.980,-0.723,174.133,2.014,17.151
-0.122,0.996,-0.755,170.593,-2.686,12.512
-0.145,1.031,-0.761,164.185,-5.005,9.705
-0.144,1.066,-0.786,158.508,-2.747,10.620
-0.149,1.092,-0.850,153.687,5.676,14.771
-0.170,1.129,-0.926,150.879,14.709,18.372
-0.181,1.147,-0.984,147.034,19.714,19.775
-0.163,1.121,-1.005,141.541,18.311,19.043
-0.166,1.118,-1.002,135.498,12.756,17.578
-0.179,1.145,-1.007,129.333,8.850,15.991
-0.189,1.184,-1.049,123.596,11.902,15.930
-0.217,1.240,-1.132,118.774,23.132,19.653
-0.229,1.292,-1.240,114.380,39.490,25.452
-0.222,1.333,-1.352,107.727,55.298,31.433
-0.235,1.345,-1.433,100.525,65.979,34.363
-0.236,1.333,-1.494,94.788,68.604,33.142
-0.257,1.358,-1.552,88.318,64.880,30.945
-0.272,1.386,-1.607,82.336,59.265,29.053
-0.285,1.401,-1.692,77.332,56.885,28.748
-0.304,1.425,-1.794,73.120,58.350,30.151
-0.293,1.471,-1.894,66.406,62.073,33.325
-0.287,1.504,-1.974,57.556,66.711,36.560
-0.266,1.494,-2.025,49.194,66.284,37.231
-0.235,1.487,-2.040,40.710,60.120,36.621
-0.213,1.494,-2.035,31.616,50.232,34.241
-0.205,1.516,-2.029,22.278,40.588,30.090
-0.203,1.540,-2.019,13.123,32.104,24.475
-0.199,1.579,-2.001,2.563,22.827,18.799
-0.183,1.607,-1.972,-7.263,12.817,13.489
-0.173,1.583,-1.948,-14.160,2.625,7.446
-0.159,1.510,-1.908,-19.470,-8.606,0.244
-0.186,1.495,-1.865,-25.513,-19.287,-5.310
-0.196,1.495,-1.794,-32.776,-24.292,-6.897
-0.204,1.489,-1.695,-50.049,-30.640,-12.573
-0.220,1.509,-1.698,-59.265,-26.245,-12.390
-0.223,1.526,-1.697,-70.313,-22.766,-12.573
-0.213,1.528,-1.659,-81.970,-22.583,-14.038
-0.200,1.492,-1.605,-91.125,-26.489,-16.479
-0.202,1.439,-1.546,-98.328,-30.945,-20.142
-0.233,1.413,-1.490,-104.614,-34.912,-24.170
-0.268,1.437,-1.448,-110.107,-37.048,-26.123
-0.282,1.444,-1.415,-113.159,-38.025,-25.818
-0.272,1.442,-1.387,-114.990,-39.673,-23.926
-0.258,1.434,-1.359,-118.408,-41.260,-23.010
-0.241,1.433,-1.318,-123.535,-44.128,-24.353
-0.237,1.427,-1.265,-128.967,-49.255,-27.954
-0.212,1.385,-1.191,-133.911,-54.993,-31.799
-0.204,1.324,-1.111,-138.062,-60.913,-34.607
-0.202,1.262,-1.040,-141.846,-65.430,-36.377
-0.204,1.223,-0.982,-146.423,-64.270,-37.048
-0.213,1.201,-0.945,-149.597,-57.617,-35.950
-0.234,1.193,-0.922,-152.039,-50.598,-33.142
-0.221,1.175,-0.888,-153.687,-47.241,-29.175
-0.183,1.146,-0.833,-155.701,-47.913,-25.574
-0.138,1.100,-0.753,-158.203,-52.246,-24.597
-0.111,1.042,-0.675,-161.133,-57.495,-27.039
-0.102,0.977,-0.601,-162.231,-61.401,-30.884
-0.103,0.902,-0.539,-160.950,-63.293,-34.058
-0.099,0.838,-0.480,-159.790,-63.416,-35.706
