aX,aY,aZ,gX,gY,gZ
1.245,0.629,-0.387,-67.566,18.372,-82.214
1.234,0.582,-0.376,-68.054,12.268,-84.106
1.192,0.539,-0.355,-69.275,8.667,-85.815
1.163,0.515,-0.308,-71.350,7.629,-85.266
1.135,0.494,-0.267,-73.608,8.545,-83.862
1.102,0.458,-0.222,-74.585,10.132,-82.458
1.073,0.449,-0.167,-75.378,11.536,-79.773
1.060,0.446,-0.135,-74.585,12.390,-77.026
1.048,0.441,-0.112,-73.364,13.000,-74.707
1.032,0.452,-0.075,-73.425,12.268,-73.425
1.024,0.448,-0.033,-73.792,9.827,-73.730
1.002,0.434,-0.014,-72.632,7.812,-75.500
1.006,0.411,0.005,-73.975,7.751,-76.050
0.993,0.391,0.041,-75.867,8.911,-77.332
0.974,0.384,0.094,-77.698,9.827,-78.552
0.965,0.364,0.155,-77.271,9.033,-79.590
0.984,0.344,0.184,-73.425,8.911,-80.383
1.005,0.337,0.202,-68.359,8.789,-82.397
1.036,0.334,0.213,-63.354,7.446,-85.144
1.045,0.312,0.189,-55.420,6.226,-89.233
1.048,0.287,0.170,-48.096,4.395,-94.666
1.032,0.259,0.145,-41.626,1.709,-98.633
1.008,0.227,0.148,-36.621,-1.465,-100.891
0.962,0.228,0.173,-32.471,-4.639,-102.173
0.912,0.236,0.212,-27.039,-8.240,-102.722
0.888,0.256,0.240,-20.081,-10.925,-102.905
0.874,0.260,0.248,-12.512,-11.475,-103.333
0.829,0.274,0.251,-4.944,-11.475,-103.699
0.795,0.251,0.260,1.404,-10.193,-104.858
0.743,0.206,0.259,6.226,-11.536,-107.788
0.681,0.136,0.266,11.108,-14.893,-111.633
0.595,0.094,0.301,16.479,-21.057,-114.136
0.520,0.049,0.339,23.071,-27.405,-114.929
0.451,0.006,0.373,31.189,-31.250,-114.685
0.390,-0.021,0.396,41.260,-34.058,-113.770
0.330,-0.054,0.369,55.420,-33.875,-112.305
0.256,-0.080,0.328,69.519,-31.494,-110.535
0.167,-0.091,0.288,79.041,-28.931,-107.971
0.079,-0.117,0.238,86.121,-26.855,-105.347
0.014,-0.172,0.178,93.201,-26.855,-102.905
-0.030,-0.246,0.115,100.098,-28.564,-99.731
-0.060,-0.311,0.075,105.408,-29.541,-93.994
-0.076,-0.352,0.053,108.521,-28.748,-83.862
-0.085,-0.364,0.028,111.450,-23.621,-69.702
-0.083,-0.348,-0.004,112.915,-15.076,-53.284
-0.076,-0.300,-0.038,111.389,-4.639,-35.828
-0.062,-0.245,-0.084,109.863,5.554,-18.677
-0.025,-0.210,-0.148,110.474,15.198,-3.906
-0.006,-0.157,-0.208,109.985,22.888,7.202
0.014,-0.068,-0.252,108.032,27.039,15.259
0.017,-0.011,-0.295,105.164,28.564,18.860
0.015,0.009,-0.319,99.976,27.527,19.470
-0.009,0.027,-0.314,96.497,22.888,20.142
-0.007,-0.004,-0.333,100.586,15.137,24.780
0.001,-0.053,-0.383,105.408,7.874,32.837
0.003,-0.077,-0.404,109.436,2.319,40.771
0.025,-0.029,-0.422,113.220,-3.357,50.232
0.009,0.044,-0.422,110.413,-8.484,60.120
0.032,0.120,-0.403,104.248,-12.146,67.566
0.876,1.544,-0.163,-66.772,-12.085,91.492
0.865,1.537,-0.121,-63.843,-21.606,76.172
0.866,1.498,-0.080,-60.913,-29.907,62.988
0.900,1.444,-0.030,-56.885,-36.255,52.795
0.940,1.418,-0.004,-53.894,-41.016,45.532
0.981,1.435,0.021,-52.307,-41.382,40.466
1.000,1.460,0.016,-49.866,-37.170,35.400
1.012,1.489,0.000,-46.631,-31.250,30.273
1.028,1.532,-0.005,-48.096,-25.635,26.794
1.049,1.550,-0.006,-53.955,-19.165,21.423
1.038,1.566,0.006,-60.852,-11.108,12.329
1.018,1.556,0.005,-67.017,-2.502,0.610
1.001,1.463,-0.072,-74.585,9.766,-10.986
0.979,1.370,-0.155,-85.571,24.231,-18.250
0.943,1.317,-0.203,-100.037,36.926,-18.494
0.900,1.282,-0.214,-108.337,47.180,-15.747
0.884,1.284,-0.276,-111.877,58.533,-12.146
0.857,1.276,-0.351,-107.361,67.566,-11.597
0.825,1.315,-0.429,-99.182,68.726,-11.780
0.803,1.339,-0.479,-91.492,65.063,-13.611
0.812,1.341,-0.512,-93.445,61.462,-17.517
0.830,1.302,-0.524,-101.746,59.448,-23.010
0.842,1.233,-0.546,-109.619,56.030,-30.273
0.841,1.178,-0.566,-114.990,50.842,-35.828
0.855,1.142,-0.599,-119.507,45.776,-37.598
0.867,1.097,-0.621,-124.512,41.138,-37.964
0.880,1.069,-0.637,-126.892,37.720,-38.391
0.907,1.044,-0.629,-125.977,33.203,-39.185
0.916,1.008,-0.625,-121.399,27.771,-41.138
0.936,0.978,-0.608,-115.662,23.560,-43.152
0.961,0.943,-0.564,-112.915,19.592,-45.166
0.975,0.920,-0.513,-110.901,16.541,-46.631
0.998,0.898,-0.482,-107.361,15.808,-46.936
1.008,0.883,-0.487,-103.210,16.541,-47.974
1.023,0.872,-0.509,-99.426,18.005,-49.377
1.035,0.853,-0.535,-96.985,18.555,-50.964
1.041,0.841,-0.562,-94.238,16.541,-53.101
1.036,0.827,-0.570,-92.468,10.376,-55.847
1.041,0.792,-0.569,-88.379,-0.305,-61.829
1.043,0.744,-0.541,-83.496,-10.437,-70.313
1.036,0.697,-0.476,-83.557,-17.029,-76.233
1.036,0.648,-0.419,-84.595,-17.639,-77.942
1.023,0.622,-0.376,-82.520,-13.062,-75.989
1.019,0.623,-0.345,-82.703,-7.263,-71.350
1.015,0.610,-0.332,-81.116,-2.014,-68.604
1.017,0.612,-0.312,-79.346,1.587,-69.214
1.000,0.609,-0.299,-78.125,1.831,-72.327
0.975,0.562,-0.289,-77.393,0.366,-77.271
0.943,0.526,-0.268,-76.660,-1.099,-82.153
0.907,0.498,-0.247,-77.271,-4.150,-85.632
0.881,0.460,-0.215,-77.026,-8.057,-87.952
0.860,0.442,-0.173,-77.148,-11.719,-90.820
0.846,0.407,-0.147,-77.087,-14.954,-93.872
0.845,0.368,-0.124,-76.050,-16.174,-97.107
0.842,0.340,-0.111,-74.829,-15.747,-98.083
0.841,0.315,-0.108,-72.083,-14.221,-96.619
0.847,0.310,-0.105,-68.420,-13.367,-93.872
0.832,0.339,-0.091,-63.293,-14.221,-91.125
0.798,0.390,-0.073,-57.068,-18.066,-90.027
0.780,0.392,-0.055,-50.415,-23.804,-93.384
0.753,0.398,-0.038,-41.321,-30.029,-100.952
0.720,0.372,-0.038,-28.503,-36.499,-109.192
0.676,0.333,-0.031,-16.968,-42.847,-118.774
0.654,0.270,-0.024,-8.423,-49.988,-127.686
0.616,0.203,-0.005,-1.587,-55.237,-134.338
0.560,0.141,0.007,5.066,-57.190,-138.367
0.497,0.104,0.022,9.399,-54.443,-137.512
0.422,0.081,0.059,9.033,-49.194,-132.629
0.365,0.057,0.081,9.399,-43.274,-127.075
0.311,0.030,0.069,13.794,-37.109,-121.216
0.255,0.020,0.057,20.508,-31.738,-115.601
0.202,0.009,0.033,27.161,-30.457,-111.633
0.176,-0.038,0.014,35.461,-30.579,-112.793
0.146,-0.074,-0.000,42.847,-30.945,-117.432
0.096,-0.130,-0.004,49.072,-33.386,-123.413
0.052,-0.193,-0.016,56.763,-36.560,-127.136
0.006,-0.243,-0.023,65.796,-39.185,-126.160
-0.038,-0.259,-0.025,75.256,-40.344,-118.774
-0.078,-0.261,-0.058,81.482,-36.377,-107.117
-0.085,-0.284,-0.103,83.313,-26.611,-93.262
-0.103,-0.279,-0.118,79.895,-16.296,-78.735
-0.131,-0.256,-0.107,75.134,-9.583,-65.186
-0.139,-0.247,-0.108,75.317,-5.371,-54.321
-0.150,-0.247,-0.123,79.529,-2.502,-46.509
-0.160,-0.251,-0.131,83.252,-2.747,-38.940
-0.169,-0.256,-0.134,86.975,-4.883,-30.762
-0.170,-0.262,-0.151,90.759,-5.920,-21.912
-0.164,-0.255,-0.167,95.032,-4.211,-11.536
-0.160,-0.217,-0.195,99.182,-0.488,1.648
-0.156,-0.154,-0.225,102.051,5.310,17.334
-0.143,-0.066,-0.263,101.563,12.695,33.264
-0.132,0.029,-0.331,99.548,21.118,46.997
-0.147,0.147,-0.396,98.145,28.625,59.509
-0.138,0.239,-0.468,96.558,32.227,69.336
-0.127,0.303,-0.520,92.529,31.555,72.327
-0.117,0.319,-0.561,88.440,27.344,66.711
-0.132,0.309,-0.587,87.036,17.456,57.617
-0.135,0.273,-0.610,90.454,4.089,50.659
-0.133,0.234,-0.637,98.267,-9.766,48.889
-0.124,0.206,-0.634,105.042,-24.109,52.917
-0.114,0.241,-0.586,109.131,-38.940,61.768
-0.122,0.339,-0.536,114.136,-51.819,72.388
-0.107,0.449,-0.505,120.239,-59.326,80.322
-0.077,0.527,-0.507,123.047,-62.744,83.679
-0.070,0.567,-0.525,119.202,-61.646,84.595
-0.059,0.596,-0.537,112.488,-58.594,88.196
-0.016,0.624,-0.539,105.469,-55.298,95.093
0.022,0.663,-0.519,98.206,-51.575,104.065
0.052,0.745,-0.481,92.712,-47.913,114.319
0.094,0.832,-0.473,91.614,-45.288,123.169
0.159,0.912,-0.476,91.736,-40.771,130.493
0.219,1.016,-0.484,88.135,-32.776,137.329
0.286,1.116,-0.509,84.473,-24.292,141.968
0.340,1.197,-0.560,83.679,-20.447,139.160
0.345,1.274,-0.590,84.595,-23.926,130.310
0.329,1.325,-0.595,83.801,-32.532,119.751
0.349,1.294,-0.561,77.698,-37.720,109.192
0.372,1.244,-0.513,64.087,-30.457,104.187
0.389,1.220,-0.488,51.941,-12.512,108.826
0.380,1.560,-0.724,54.077,1.526,106.934
0.370,1.463,-0.778,54.138,-18.616,83.862
0.342,1.315,-0.785,50.110,-32.166,65.918
0.322,1.260,-0.753,45.288,-34.363,64.270
0.340,1.274,-0.720,40.222,-30.701,75.684
0.369,1.347,-0.711,35.156,-24.109,89.844
0.396,1.461,-0.723,31.738,-18.250,99.609
0.424,1.561,-0.747,31.494,-20.264,100.891
0.466,1.622,-0.756,33.630,-31.494,93.933
0.504,1.621,-0.751,38.696,-49.866,80.505
0.539,1.542,-0.711,41.077,-69.397,62.561
0.543,1.437,-0.637,36.804,-81.665,48.340
0.531,1.334,-0.568,29.053,-81.604,44.250
0.539,1.270,-0.522,17.517,-69.397,50.415
0.558,1.267,-0.544,6.531,-51.758,64.209
0.586,1.332,-0.588,2.808,-37.598,78.735
0.616,1.466,-0.644,1.709,-34.241,88.074
0.635,1.584,-0.694,5.249,-42.053,88.135
0.668,1.697,-0.707,11.719,-57.739,79.712
0.735,1.776,-0.672,13.123,-77.332,63.904
0.823,1.750,-0.623,4.333,-91.125,45.166
0.892,1.663,-0.562,-10.010,-94.238,30.029
0.945,1.639,-0.525,-19.714,-90.881,23.621
0.979,1.650,-0.510,-24.536,-87.158,24.048
1.026,1.691,-0.480,-29.724,-88.257,23.621
1.058,1.712,-0.427,-36.438,-92.529,16.846
1.092,1.719,-0.364,-41.626,-96.558,4.089
1.117,1.684,-0.348,-43.457,-98.633,-10.254
1.150,1.621,-0.342,-45.837,-98.328,-22.827
1.190,1.583,-0.307,-49.866,-97.839,-31.555
1.223,1.550,-0.247,-54.382,-97.351,-38.391
1.237,1.526,-0.182,-59.570,-94.238,-45.166
1.252,1.514,-0.125,-62.073,-88.806,-52.368
1.260,1.471,-0.091,-64.880,-81.787,-60.364
1.262,1.417,-0.059,-69.397,-73.792,-68.176
1.266,1.356,-0.046,-74.219,-66.040,-74.402
1.273,1.284,-0.040,-77.026,-58.838,-78.552
1.281,1.260,-0.042,-78.064,-52.490,-81.726
1.280,1.217,-0.057,-80.078,-45.593,-85.571
1.276,1.168,-0.068,-83.862,-38.330,-89.172
1.271,1.125,-0.080,-85.815,-31.982,-90.637
1.260,1.092,-0.087,-85.632,-27.344,-92.041
1.262,1.068,-0.071,-84.473,-25.879,-94.116
1.273,1.045,-0.056,-81.604,-27.466,-97.595
1.276,1.011,-0.057,-73.975,-30.701,-103.149
1.270,0.975,-0.056,-64.148,-34.729,-109.009
1.255,0.946,-0.042,-56.702,-37.720,-112.854
1.239,0.921,-0.018,-52.795,-38.391,-114.746
1.229,0.894,0.011,-51.208,-36.011,-116.150
1.218,0.859,0.023,-49.194,-31.189,-118.225
1.186,0.809,0.030,-46.631,-25.146,-120.422
1.167,0.781,0.060,-47.546,-18.372,-120.972
1.151,0.758,0.093,-51.758,-9.460,-118.713
1.132,0.745,0.122,-55.664,1.892,-115.234
1.109,0.745,0.135,-59.021,14.771,-112.427
1.103,0.718,0.114,-58.533,25.269,-110.962
1.085,0.677,0.081,-55.908,30.212,-112.366
1.044,0.657,0.073,-53.162,30.640,-115.479
1.007,0.631,0.066,-49.805,27.100,-118.958
0.987,0.575,0.060,-46.265,21.790,-123.230
0.957,0.537,0.089,-44.250,16.296,-126.892
0.923,0.530,0.125,-42.480,11.963,-127.258
0.906,0.507,0.130,-40.039,10.498,-125.854
0.913,0.473,0.111,-38.574,12.634,-123.962
0.896,0.454,0.111,-40.283,14.893,-122.559
0.852,0.443,0.152,-43.091,15.442,-121.399
0.816,0.425,0.174,-44.556,14.221,-121.399
0.788,0.370,0.162,-39.490,13.428,-123.352
0.738,0.337,0.133,-31.921,11.536,-125.061
0.666,0.297,0.110,-25.818,7.935,-125.610
0.633,0.225,0.085,-21.423,3.052,-126.404
0.602,0.137,0.083,-16.785,-2.563,-127.441
0.570,0.076,0.119,-11.047,-9.644,-126.709
0.562,0.039,0.143,-3.540,-15.869,-122.559
0.541,0.005,0.150,5.371,-16.602,-114.685
0.526,0.015,0.130,14.221,-14.893,-102.661
0.528,0.013,0.088,22.034,-12.939,-90.088
0.535,-0.006,0.045,26.184,-11.414,-80.627
0.522,-0.026,0.043,26.489,-11.719,-75.012
0.498,-0.014,0.083,27.649,-15.442,-70.129
0.506,0.017,0.128,33.203,-18.799,-66.895
0.544,0.033,0.135,43.030,-18.799,-67.810
0.555,0.030,0.104,53.894,-13.489,-70.618
0.567,0.018,0.055,61.462,-5.493,-73.059
0.570,-0.012,0.011,63.232,3.174,-75.134
0.518,-0.032,0.017,59.570,9.705,-78.674
0.461,-0.066,0.027,55.542,13.550,-82.520
0.425,-0.129,0.031,54.138,16.296,-86.304
0.390,-0.190,0.036,54.382,17.639,-89.355
0.362,-0.253,0.035,57.312,18.494,-90.698
0.350,-0.307,0.012,62.866,19.592,-89.478
0.350,-0.331,-0.012,70.251,20.203,-85.022
0.324,-0.310,-0.025,76.965,20.935,-78.735
0.303,-0.286,-0.025,79.346,23.193,-73.364
0.264,-0.281,-0.031,77.759,29.236,-69.336
0.219,-0.284,-0.057,75.378,36.438,-65.552
0.183,-0.313,-0.114,73.303,42.969,-60.974
0.153,-0.363,-0.156,68.909,48.035,-56.580
0.111,-0.392,-0.173,62.378,52.673,-49.744
0.075,-0.402,-0.198,58.777,58.167,-39.429
0.060,-0.406,-0.240,57.678,65.186,-27.344
0.055,-0.392,-0.272,56.458,72.205,-14.648
0.068,-0.373,-0.305,55.481,77.515,-4.456
0.054,-0.342,-0.335,55.481,80.200,2.747
0.024,-0.303,-0.374,56.580,79.407,8.606
0.003,-0.279,-0.406,56.274,75.378,11.963
-0.012,-0.270,-0.409,53.650,69.275,12.451
-0.033,-0.291,-0.388,51.636,62.012,11.536
-0.052,-0.325,-0.368,53.528,55.725,10.559
-0.061,-0.349,-0.344,57.556,49.561,11.719
-0.073,-0.352,-0.315,62.805,44.312,16.602
-0.079,-0.328,-0.290,68.359,40.894,25.330
-0.087,-0.267,-0.295,74.951,40.466,37.048
-0.084,-0.190,-0.327,82.214,41.504,49.500
-0.097,-0.076,-0.359,88.867,40.283,60.730
-0.113,0.030,-0.395,93.384,35.217,67.139
-0.106,0.104,-0.437,96.436,27.344,66.101
-0.103,0.146,-0.457,96.741,17.151,60.608
-0.100,0.151,-0.442,95.703,5.798,54.810
0.632,1.529,-0.468,20.874,-55.786,101.013
0.638,1.619,-0.492,14.893,-43.396,108.887
0.605,1.699,-0.539,3.540,-28.015,115.601
0.589,1.739,-0.581,-14.526,-12.512,120.728
0.596,1.769,-0.599,-33.386,-0.793,126.343
0.628,1.793,-0.612,-45.410,5.676,131.226
0.671,1.824,-0.640,-48.401,6.287,132.629
0.719,1.889,-0.667,-45.715,-0.061,129.456
0.736,1.948,-0.706,-40.161,-11.108,121.399
0.764,1.960,-0.732,-36.194,-26.245,106.995
0.796,1.914,-0.746,-36.133,-43.823,88.623
0.781,1.869,-0.704,-37.903,-62.866,70.496
0.729,1.832,-0.619,-41.138,-79.285,55.542
0.708,1.783,-0.512,-47.852,-87.463,44.617
0.703,1.700,-0.429,-58.167,-86.365,38.513
0.723,1.607,-0.368,-67.017,-79.224,37.354
0.763,1.581,-0.341,-72.144,-70.679,41.809
0.823,1.619,-0.344,-73.425,-63.232,45.959
0.891,1.724,-0.311,-75.256,-61.035,45.105
0.928,1.799,-0.272,-80.261,-62.012,36.987
0.956,1.850,-0.207,-85.754,-61.768,20.996
0.968,1.880,-0.158,-91.736,-58.044,1.465
0.962,1.761,-0.144,-99.792,-49.622,-18.433
0.960,1.634,-0.129,-109.009,-39.429,-31.860
0.950,1.526,-0.088,-116.638,-30.090,-37.170
0.952,1.428,-0.091,-119.019,-22.522,-36.804
0.974,1.350,-0.111,-117.615,-14.160,-34.729
0.995,1.352,-0.134,-114.319,-7.751,-32.837
1.001,1.371,-0.182,-108.826,-3.296,-31.067
1.029,1.408,-0.239,-105.347,1.465,-31.555
1.049,1.446,-0.265,-106.995,6.897,-35.095
1.052,1.479,-0.298,-109.375,14.099,-42.236
1.033,1.418,-0.352,-111.938,24.231,-52.490
1.040,1.305,-0.431,-111.145,33.936,-60.059
1.036,1.190,-0.535,-105.957,40.894,-62.256
1.019,1.131,-0.624,-104.675,41.321,-58.838
1.010,1.103,-0.689,-106.567,35.645,-51.941
1.008,1.086,-0.735,-107.239,27.588,-47.241
1.022,1.069,-0.776,-105.591,19.104,-46.509
1.030,1.031,-0.793,-101.868,10.925,-50.110
1.016,1.003,-0.770,-100.220,3.906,-53.040
1.001,0.974,-0.729,-100.830,0.366,-51.636
0.991,0.940,-0.710,-98.267,-0.244,-47.302
0.985,0.902,-0.698,-93.567,-1.770,-42.297
0.977,0.889,-0.656,-89.478,-5.981,-37.048
0.960,0.895,-0.606,-88.257,-13.000,-32.471
0.957,0.880,-0.555,-89.111,-19.592,-29.724
0.970,0.883,-0.477,-94.238,-25.391,-29.114
0.974,0.877,-0.369,-104.370,-29.297,-30.701
0.960,0.833,-0.283,-111.450,-31.616,-34.485
0.951,0.787,-0.227,-115.173,-32.898,-37.903
0.947,0.747,-0.190,-117.859,-34.119,-39.490
0.971,0.714,-0.145,-118.958,-33.447,-39.001
1.000,0.687,-0.105,-118.347,-30.273,-36.499
1.026,0.682,-0.052,-117.615,-28.137,-34.119
1.045,0.680,0.001,-116.821,-27.588,-34.241
1.067,0.671,0.051,-114.258,-28.137,-37.231
1.093,0.658,0.088,-108.887,-28.748,-41.931
1.116,0.692,0.114,-100.220,-28.687,-46.936
1.119,0.726,0.125,-90.942,-26.123,-53.223
1.111,0.731,0.132,-83.801,-22.827,-61.462
1.086,0.721,0.144,-79.407,-19.958,-71.289
1.042,0.700,0.172,-73.792,-20.264,-81.543
0.993,0.677,0.203,-64.026,-23.865,-92.651
0.945,0.625,0.220,-53.101,-29.663,-105.774
0.895,0.529,0.218,-42.603,-34.607,-120.117
0.835,0.430,0.235,-34.119,-37.292,-130.737
0.756,0.356,0.264,-26.733,-34.729,-134.277
0.690,0.315,0.263,-20.081,-26.550,-130.920
0.639,0.277,0.257,-14.038,-15.625,-124.146
0.603,0.260,0.225,-8.179,-4.333,-117.249
0.546,0.248,0.203,-2.075,4.456,-112.488
0.507,0.231,0.172,4.333,10.925,-109.192
0.470,0.192,0.145,12.451,14.526,-108.765
0.416,0.169,0.135,19.043,14.587,-108.887
0.382,0.140,0.103,26.123,13.184,-109.009
0.383,0.073,0.070,35.095,13.977,-106.262
0.365,0.031,0.051,43.640,16.541,-99.365
0.335,0.001,0.091,46.509,18.311,-90.820
0.316,-0.039,0.148,46.875,21.301,-82.153
0.284,-0.069,0.204,46.265,26.978,-73.975
0.253,-0.092,0.255,45.837,35.095,-66.589
0.216,-0.112,0.281,46.326,45.166,-60.486
0.180,-0.131,0.282,49.988,56.030,-55.420
0.149,-0.144,0.277,55.847,67.017,-50.903
0.101,-0.130,0.246,63.477,77.271,-47.119
0.023,-0.118,0.182,71.228,84.778,-45.471
-0.041,-0.119,0.107,75.745,88.562,-45.288
-0.090,-0.129,0.043,75.256,91.248,-47.852
-0.138,-0.149,0.006,70.923,91.980,-52.307
-0.201,-0.165,-0.034,67.261,93.750,-55.298
-0.240,-0.194,-0.080,66.162,97.839,-53.528
-0.261,-0.223,-0.115,65.491,102.356,-46.448
-0.281,-0.226,-0.131,63.232,104.980,-37.354
-0.286,-0.202,-0.135,62.256,104.797,-29.114
-0.294,-0.172,-0.150,67.871,103.577,-22.949
-0.283,-0.154,-0.194,78.125,99.792,-20.691
-0.247,-0.164,-0.239,88.745,92.529,-24.536
-0.248,-0.171,-0.254,98.267,82.825,-31.372
-0.264,-0.163,-0.247,105.042,72.754,-36.255
-0.284,-0.155,-0.252,109.375,65.857,-37.354
-0.305,-0.140,-0.274,113.220,63.171,-32.410
-0.336,-0.115,-0.294,116.394,65.247,-21.240
-0.351,-0.082,-0.295,118.225,68.298,-9.399
-0.365,-0.025,-0.283,120.728,69.641,1.160
-0.392,0.034,-0.288,126.587,69.092,9.583
-0.389,0.081,-0.320,133.301,68.115,12.939
-0.377,0.138,-0.375,139.160,66.345,14.160
-0.407,0.179,-0.441,142.517,64.636,16.907
-0.410,0.245,-0.491,149.170,62.622,20.630
-0.439,0.311,-0.550,151.672,61.890,27.466
-0.442,0.370,-0.589,150.330,62.134,34.790
-0.468,0.450,-0.604,148.071,58.960,41.321
-0.500,0.518,-0.636,145.874,53.040,42.847
-0.499,0.534,-0.680,144.165,46.082,37.537
-0.530,0.537,-0.703,141.724,39.307,31.616
-0.556,0.562,-0.702,139.587,32.288,30.762
-0.563,0.594,-0.721,138.855,27.100,36.011
-0.569,0.649,-0.743,136.047,23.804,45.959
-0.439,1.323,-0.860,101.257,-1.221,103.943
-0.412,1.449,-0.887,95.337,0.610,113.525
-0.379,1.520,-0.915,93.262,-3.113,109.619
-0.389,1.553,-0.940,93.445,-15.015,90.393
-0.397,1.510,-0.951,96.375,-35.767,59.570
-0.439,1.399,-0.929,99.182,-57.922,27.344
-0.477,1.318,-0.885,99.915,-76.599,7.263
-0.450,1.200,-0.857,98.816,-90.881,1.038
-0.398,1.102,-0.812,93.933,-100.464,9.033
-0.369,1.125,-0.728,85.876,-102.661,29.907
-0.361,1.223,-0.663,79.224,-99.854,56.030
-0.313,1.334,-0.648,77.271,-97.046,78.186
-0.222,1.479,-0.662,77.332,-97.656,91.736
-0.152,1.652,-0.699,77.332,-99.915,96.741
-0.088,1.781,-0.741,75.195,-101.746,97.107
0.007,1.864,-0.763,70.313,-104.675,96.802
0.105,1.957,-0.766,62.683,-110.046,98.633
0.241,2.001,-0.760,54.810,-115.479,98.267
0.321,2.040,-0.738,44.617,-117.126,94.604
0.357,2.080,-0.707,34.546,-117.920,89.539
0.400,2.096,-0.696,27.039,-118.774,82.397
0.408,2.083,-0.696,19.104,-116.943,74.097
0.386,2.047,-0.690,7.996,-112.610,68.359
0.421,2.018,-0.695,-5.981,-106.689,70.801
0.447,2.013,-0.719,-18.677,-97.107,81.055
0.444,2.072,-0.713,-30.640,-85.754,93.018
0.447,2.134,-0.705,-37.598,-74.951,99.731
0.447,2.177,-0.741,-40.039,-66.650,97.656
0.420,2.207,-0.770,-44.922,-62.012,88.867
0.416,2.199,-0.779,-52.063,-61.462,78.003
0.426,2.185,-0.789,-56.824,-63.904,70.068
0.588,2.252,-0.793,-62.195,-66.528,64.880
0.376,2.179,-0.755,-75.623,-71.289,55.969
0.461,2.138,-0.716,-80.200,-74.707,48.584
0.476,2.190,-0.675,-73.120,-75.867,40.100
0.549,2.143,-0.679,-64.758,-82.458,18.738
0.527,2.023,-0.683,-57.312,-94.177,-7.507
0.494,1.927,-0.641,-57.129,-104.797,-28.198
0.464,1.851,-0.581,-58.472,-111.328,-39.429
0.482,1.783,-0.522,-61.279,-112.793,-44.678
0.489,1.735,-0.475,-65.918,-109.924,-47.363
0.507,1.708,-0.427,-72.449,-104.736,-48.523
0.525,1.692,-0.420,-78.308,-98.450,-50.110
0.538,1.678,-0.446,-82.458,-91.797,-52.612
0.536,1.674,-0.464,-87.219,-86.975,-55.908
0.509,1.643,-0.456,-93.811,-83.984,-60.669
0.472,1.605,-0.439,-99.915,-80.811,-66.040
0.445,1.567,-0.416,-105.347,-77.271,-69.824
0.435,1.537,-0.390,-107.788,-74.829,-72.021
0.434,1.511,-0.371,-107.971,-75.012,-74.463
0.449,1.473,-0.348,-106.079,-76.477,-79.468
0.484,1.429,-0.308,-103.333,-79.773,-86.243
0.500,1.382,-0.268,-97.656,-83.374,-93.933
0.515,1.335,-0.227,-89.783,-85.327,-101.624
0.504,1.300,-0.187,-84.045,-84.839,-107.361
0.513,1.257,-0.143,-80.383,-84.106,-112.000
0.536,1.206,-0.102,-78.064,-82.275,-116.150
0.544,1.180,-0.042,-76.782,-78.125,-117.737
0.554,1.163,0.012,-74.829,-71.899,-118.896
0.556,1.125,0.058,-73.242,-65.552,-122.803
0.553,1.083,0.102,-72.205,-59.509,-128.052
0.557,1.023,0.127,-69.397,-55.603,-133.972
0.564,0.929,0.115,-65.857,-52.429,-142.090
0.564,0.839,0.109,-62.317,-48.157,-148.804
0.544,0.770,0.125,-59.509,-44.434,-151.733
0.527,0.710,0.151,-58.838,-41.748,-151.428
0.530,0.658,0.174,-59.448,-38.208,-149.841
0.526,0.615,0.215,-60.730,-34.119,-149.902
0.507,0.586,0.265,-60.730,-31.128,-151.978
0.500,0.551,0.294,-57.678,-29.480,-156.311
0.496,0.480,0.284,-51.392,-28.076,-163.086
0.490,0.403,0.270,-43.152,-24.658,-169.189
0.487,0.339,0.249,-36.133,-22.278,-172.974
0.477,0.260,0.220,-30.518,-19.104,-175.415
0.438,0.216,0.229,-27.710,-14.099,-174.805
0.398,0.169,0.251,-26.001,-9.094,-173.157
0.382,0.114,0.272,-23.682,-4.150,-171.753
0.366,0.067,0.281,-22.095,2.075,-170.105
0.340,0.018,0.270,-19.470,10.254,-167.725
0.335,-0.034,0.235,-14.038,19.836,-163.818
0.335,-0.106,0.184,-10.803,28.442,-158.447
0.316,-0.165,0.163,-10.986,37.109,-152.161
0.276,-0.208,0.169,-12.939,45.288,-144.592
0.256,-0.243,0.163,-11.353,51.819,-135.986
0.252,-0.273,0.146,-6.470,57.983,-128.235
0.246,-0.293,0.139,-1.282,62.744,-121.582
0.234,-0.307,0.138,4.944,65.735,-115.784
0.212,-0.303,0.122,13.000,69.458,-109.619
0.192,-0.305,0.092,20.935,74.402,-102.722
0.186,-0.311,0.060,27.161,79.834,-96.191
0.154,-0.303,0.031,31.067,84.717,-90.271
0.123,-0.309,-0.007,33.508,89.722,-86.121
0.102,-0.334,-0.046,35.217,93.750,-83.435
0.088,-0.354,-0.062,36.316,95.642,-80.872
0.067,-0.374,-0.069,37.781,95.642,-78.003
0.057,-0.392,-0.079,41.748,95.581,-74.402
0.034,-0.400,-0.099,48.218,96.741,-69.214
0.021,-0.402,-0.105,56.213,99.182,-61.462
-0.017,-0.386,-0.104,62.683,101.379,-51.392
-0.056,-0.359,-0.096,68.237,104.004,-40.588
-0.082,-0.337,-0.076,74.036,106.506,-30.151
-0.104,-0.316,-0.072,79.834,108.765,-19.897
